Star_ID,Name,X,Y
17847,Atlas,1419,296
46390,Alphard,1918,842
48356,Zhang,1728,917
48615,Felis,1667,992
48711,Bibhā,1806,671
49641,HIP 49641,1769,571
49669,Regulus,1856,293
49841,HIP 49841,1653,822
50335,Adhafera,1875,10
50583,Algieba,1838,92
51069,HIP 51069,1535,881
51437,HIP 51437,1646,535
52943,HIP 52943,1425,819
53740,Alkes,1358,842
54158,Dingolay,1452,512
54204,HIP 54204,1256,1009
54872,Zosma,1548,4
54879,Chertan,1518,117
55174,Hunahpú,1227,922
55282,HIP 55282,1291,735
55664,Shama,1359,459
55687,HIP 55687,1293,647
55705,HIP 55705,1243,784
56343,HIP 56343,1096,1047
56572,Sagarmatha,1279,505
56633,HIP 56633,1241,606
57283,HIP 57283,1143,763
57370,Flegetonte,1277,336
57380,HIP 57380,1299,259
57632,Denebola,1331,85
57757,Zavijava,1245,349
57936,HIP 57936,994,1056
58188,HIP 58188,1097,721
59199,Alchiba,989,854
59803,Gienah,1000,699
60129,Zaniah,1082,355
60965,Algorab,939,658
61174,HIP 61174,930,649
61359,Kraz,877,791
63090,Minelauva,924,220
63608,Vindemiatrix,935,54
64166,HIP 64166,715,743
64962,HIP 64962,668,733
65109,HIP 65109,600,1014
65474,Spica,695,478
65936,HIP 65936,545,1057
66249,Heze,700,248
68520,HIP 68520,570,166
68895,HIP 68895,425,765
68933,Menkent,396,976
69415,HIP 69415,392,773
69427,Kang,453,405
69701,Syrma,456,310
69974,Khambalia,407,465
70306,HIP 70306,339,777
70755,Elgafar,408,213
72220,HIP 72220,329,99
72339,Mönch,310,146
72571,HIP 72571,202,769
72622,Zubenelgenubi,228,497
73714,Brachium,135,702
74785,Zubeneschamali,103,323
75141,HIP 75141,47,1065
75177,HIP 75177,40,957
