Star_ID,Name,X,Y
677,Alpheratz,1391,482
746,Caph,959,0
1067,Algenib,1560,737
1547,Citadelle,1548,777
1645,HIP 1645,1619,889
2920,Fulu,971,140
3092,HIP 3092,1254,538
3179,Schedar,927,102
3760,HIP 3760,1499,992
3821,Achird,890,95
3881,HIP 3881,1094,387
107418,Castula,856,83
4436,HIP 4436,1101,448
4889,HIP 4889,1155,580
4906,HIP 4906,1422,1023
5447,Mirach,1087,528
5737,Revati,1373,1059
5742,HIP 5742,1190,737
6193,HIP 6193,1138,701
6411,Adhil,939,374
6643,Bélénos,1101,690
6686,Ruchbah,776,106
7097,Alpherg,1207,954
7513,Titawin,932,476
7607,Nembus,859,343
8796,Mothallah,977,729
8832,Mesarthim,1067,928
8886,Segin,677,72
8903,Sheratan,1048,901
9640,Almach,828,503
9884,Hamal,969,874
10670,HIP 10670,843,689
12191,Buna,708,552
13061,Lilii Borea,744,826
13209,Bharani,747,869
13254,HIP 13254,678,644
13268,Miram,584,280
14328,HIP 14328,552,340
14576,Algol,595,607
14668,Misam,572,526
14838,Botein,689,1057
15863,Mirfak,500,429
16228,HIP 16228,460,211
17358,HIP 17358,439,481
18246,Atik,473,819
17489,Celaeno,499,995
17499,Electra,500,999
17531,Taygeta,497,992
17573,Maia,494,994
17579,Asterope,493,990
17608,Merope,493,1004
17702,Alcyone,487,1002
17851,Pleione,478,1002
18505,HIP 18505,381,144
18532,HIP 18532,395,657
18614,Menkib,398,750
21881,HIP 21881,200,1058
22783,HIP 22783,253,51
23015,Hassaleh,125,814
23416,Almaaz,127,563
23453,Saclateni,116,626
23767,Haedus,99,620
24608,Capella,75,502
109176,HIP 109176,1866,81
112158,Matar,1661,168
112748,Sadalbari,1740,278
113881,Scheat,1632,280
113963,Markab,1847,489
115250,Salm,1645,410
115623,Alkarab,1633,433
115830,HIP 115830,1888,737
116076,Veritate,1363,207
116771,HIP 116771,1844,796
116928,HIP 116928,1892,877
117245,HIP 117245,1845,860
118268,HIP 118268,1736,843
