Star_ID,Name,X,Y
53910,Merak,1542,832
54061,Dubhe,1589,721
54539,HIP 54539,1391,1054
56211,Giausar,1608,541
57399,Taiyangshou,1315,916
57820,Aniara,1428,732
58001,Phecda,1371,797
58952,Tonatiuh,1652,367
59774,Megrez,1365,699
61177,Funi,1589,386
61281,HIP 61281,1517,462
61317,Chara,1086,897
62223,La Superba,1120,806
62423,Tianyi,1450,489
62956,Alioth,1268,635
63076,Taiyi,1417,497
63125,Cor Caroli,977,871
64394,HIP 64394,756,949
65378,Mizar,1195,578
65477,Alcor,1194,574
66192,Liesma,1157,567
67301,Alkaid,1055,578
67459,HIP 67459,429,928
67927,Muphrid,466,876
68520,HIP 68520,102,1024
68756,Thuban,1309,381
69673,Arcturus,431,770
69732,Xuange,948,520
71053,HIP 71053,619,597
71075,Seginus,774,531
71795,HIP 71795,264,694
72105,Izar,531,566
72487,Merga,903,409
72607,Kochab,1471,217
72845,Arcalís,334,595
73136,Baekdu,1484,204
73555,Nekkar,773,402
74961,Nikawiy,782,328
75097,Pherkad,1409,183
75411,Alkalurops,686,329
75458,Edasich,1133,227
75695,Nusakan,510,358
76127,HIP 76127,552,323
76267,Alphecca,451,339
76952,HIP 76952,433,302
77450,Gudja,247,311
77512,HIP 77512,421,270
77760,HIP 77760,771,195
78159,HIP 78159,432,227
78493,HIP 78493,494,198
78527,HIP 78527,1111,126
79043,Marsic,201,212
79219,Kamuy,419,166
79992,HIP 79992,843,83
80076,Hunor,729,86
80331,Athebyne,1174,65
80463,Cujam,115,126
80816,Kornephoros,287,76
80838,Ogma,667,47
81126,HIP 81126,757,30
85822,Yildun,1747,78
