Star_ID,Name,X,Y
1067,Algenib,1325,207
1547,Citadelle,1321,247
1645,HIP 1645,1408,341
2247,Felixvarela,1747,770
3092,HIP 3092,987,74
3419,Diphda,1710,854
3479,Cocibolca,1835,1005
3760,HIP 3760,1316,458
4436,HIP 4436,811,18
4889,HIP 4889,898,139
4906,HIP 4906,1251,502
5447,Mirach,817,103
5737,Revati,1214,545
5742,HIP 5742,969,284
6193,HIP 6193,910,262
6643,Bélénos,872,260
7007,HIP 7007,1170,625
7097,Alpherg,1036,486
7513,Titawin,647,91
7884,HIP 7884,1135,675
8198,Torcular,1069,630
8645,Baten Kaitos,1316,961
8796,Mothallah,761,330
8832,Mesarthim,899,496
8833,HIP 8833,1118,753
8903,Sheratan,875,476
9487,Alrescha,1090,788
9640,Almach,549,148
9884,Hamal,792,472
10670,HIP 10670,618,328
10826,Mira,1097,939
12093,HIP 12093,913,855
12191,Buna,444,234
12706,Kaffaljidhma,914,917
13061,Lilii Borea,564,491
13209,Bharani,580,531
13254,HIP 13254,443,335
14135,Menkar,822,963
14328,HIP 14328,214,69
14576,Algol,348,325
14668,Misam,298,252
14838,Botein,585,724
15863,Mirfak,192,178
15900,HIP 15900,660,949
17358,HIP 17358,148,254
18246,Atik,303,574
17489,Celaeno,389,730
17499,Electra,391,733
17531,Taygeta,386,728
17573,Maia,384,731
17579,Asterope,381,728
17608,Merope,386,740
17702,Alcyone,380,740
17851,Pleione,372,744
18532,HIP 18532,168,445
18614,Menkib,205,535
18724,HIP 18724,456,988
20205,Prima Hyadum,328,980
20455,Secunda Hyadum,291,955
20648,HIP 20648,274,953
20889,Ain,245,938
20894,Chamukuy,283,997
21421,Aldebaran,240,1005
21881,HIP 21881,138,895
113889,Fumalsamakah,1778,92
114322,Ebla,1863,216
114971,HIP 114971,1734,159
115227,HIP 115227,1685,140
115738,HIP 115738,1729,234
115830,HIP 115830,1638,157
116771,HIP 116771,1605,219
116928,HIP 116928,1660,288
117245,HIP 117245,1615,279
118268,HIP 118268,1510,278
