Star_ID,Name,X,Y
25110,HIP 25110,108,995
58952,Tonatiuh,66,557
61177,Funi,67,487
61281,HIP 61281,14,387
62423,Tianyi,10,308
63076,Taiyi,16,270
68756,Thuban,181,207
72607,Kochab,274,432
73136,Baekdu,282,450
75097,Pherkad,331,388
75458,Edasich,413,110
78527,HIP 78527,516,140
80331,Athebyne,540,225
83608,Alrakis,725,167
83895,Aldhibah,579,361
85670,Rastaban,816,188
85822,Yildun,311,733
86414,HIP 86414,936,118
86614,Dziban,535,507
86782,Alruba,822,241
87585,Grumium,792,306
87808,HIP 87808,1126,49
87833,Eltanin,886,240
90344,Fafnir,697,483
91262,Vega,1195,212
91852,Xihe,1251,213
92420,Sheliak,1325,206
92791,HIP 92791,1266,258
93194,Sulafat,1356,236
93747,Okab,1760,87
94376,Altais,706,590
94481,Aladfar,1257,352
95771,Anser,1576,299
95853,HIP 95853,1032,506
95947,Albireo,1511,334
96078,Uruk,1759,252
96100,Alsafi,681,641
96757,Sham,1740,306
96837,HIP 96837,1753,307
97165,Fawaris,1180,511
97278,Tarazed,1919,285
97365,HIP 97365,1741,348
98110,HIP 98110,1399,495
98337,HIP 98337,1737,414
98543,HIP 98543,1560,475
98920,HIP 98920,1735,451
100453,Sadr,1315,628
101769,Rotanev,1898,602
101958,Sualocin,1868,620
102098,Deneb,1220,718
102488,Aljanah,1465,710
105199,Alderamin,858,844
106032,Alfirk,686,851
107136,Azelfafage,1095,933
107310,HIP 107310,1589,984
107354,HIP 107354,1661,991
108917,Kurhah,799,944
109492,HIP 109492,930,995
110538,HIP 110538,1046,1066
112724,HIP 112724,734,1031
116727,Errai,474,973
