Star_ID,Name,X,Y
71795,HIP 71795,1892,721
72105,Izar,1880,400
72220,HIP 72220,1828,1003
72339,Mönch,1811,1054
72845,Arcalís,1829,609
73555,Nekkar,1783,83
74961,Nikawiy,1705,55
75411,Alkalurops,1682,158
75695,Nusakan,1660,348
76127,HIP 76127,1638,295
76267,Alphecca,1622,400
76952,HIP 76952,1581,406
77070,Unukalhai,1513,843
77450,Gudja,1530,582
77512,HIP 77512,1546,407
77516,HIP 77516,1439,1054
77760,HIP 77760,1559,37
78159,HIP 78159,1509,385
78493,HIP 78493,1498,318
79043,Marsic,1427,591
79219,Kamuy,1448,381
79593,Yed Prior,1303,1028
79882,Yed Posterior,1276,1044
80076,Hunor,1438,60
80463,Cujam,1326,639
80816,Kornephoros,1332,478
80838,Ogma,1388,115
80883,Marfik,1243,886
81022,Rosalíadecastro,1234,881
81126,HIP 81126,1385,22
81833,HIP 81833,1337,95
82651,Mahsati,1174,651
83000,HIP 83000,1141,700
83207,HIP 83207,1229,252
84345,Rasalgethi,1082,577
84379,Sarin,1133,363
84380,HIP 84380,1191,114
84606,HIP 84606,1183,101
85112,HIP 85112,1157,98
85693,Maasym,1067,318
86032,Rasalhague,972,587
86742,Cebalrai,884,737
86974,HIP 86974,1004,266
87808,HIP 87808,1021,57
87933,HIP 87933,963,219
88048,HIP 88048,720,1009
88670,HIP 88670,692,968
88794,HIP 88794,917,215
90004,Alasia,588,1021
90441,HIP 90441,636,759
90595,HIP 90595,533,1067
91117,HIP 91117,541,922
91852,Xihe,822,0
92175,HIP 92175,500,830
92202,HIP 92202,493,849
92420,Sheliak,768,53
92814,HIP 92814,392,1052
92895,Kaveh,517,629
92946,Alya,514,629
93194,Sulafat,724,51
93747,Okab,539,416
95168,HIP 95168,232,1062
95771,Anser,520,152
95947,Albireo,543,82
96078,Uruk,430,310
96757,Sham,405,262
96837,HIP 96837,395,271
97278,Tarazed,308,400
97365,HIP 97365,375,235
97649,Altair,270,427
97938,Libertas,248,428
98036,Alshain,225,469
98337,HIP 98337,329,189
98543,HIP 98543,406,16
98920,HIP 98920,303,163
99711,Phoenicia,62,588
99894,Chechia,97,463
101421,Aldulfin,71,275
101769,Rotanev,84,193
101958,Sualocin,88,159
