Star_ID,Name,X,Y
12191,Buna,1862,1051
13192,Nushagak,1892,331
13268,Miram,1860,711
14328,HIP 14328,1803,759
14576,Algol,1718,1045
14668,Misam,1738,954
15863,Mirfak,1713,825
16228,HIP 16228,1760,595
17358,HIP 17358,1631,847
17959,HIP 17959,1777,325
18505,HIP 18505,1706,503
18532,HIP 18532,1505,986
18614,Menkib,1457,1070
22783,HIP 22783,1612,379
23015,Hassaleh,1201,977
23416,Almaaz,1322,779
23453,Saclateni,1285,826
23767,Haedus,1274,813
24003,Mago,1623,298
24608,Capella,1305,708
25110,HIP 25110,1728,101
25428,Elnath,1033,966
26451,Tianguan,881,1045
27913,HIP 27913,808,997
28360,Menkalinan,1171,618
28380,Mahasim,1054,731
28716,HIP 28716,773,963
28734,HIP 28734,823,917
29038,HIP 29038,672,1026
29426,HIP 29426,648,1017
29434,HIP 29434,680,989
29655,HIP 29655,775,888
30060,HIP 30060,1345,366
30343,HIP 30343,750,857
30665,HIP 30665,579,971
30860,Lucilinburhuc,1002,617
30883,HIP 30883,693,865
30905,Lusitânia,532,990
31216,HIP 31216,456,1024
31681,HIP 31681,600,880
31978,HIP 31978,475,953
32246,HIP 32246,731,742
32362,HIP 32362,514,894
32533,HIP 32533,420,949
32916,Nervia,978,520
33018,HIP 33018,857,600
33449,HIP 33449,1270,291
33719,Citalá,120,1070
34088,HIP 34088,594,718
34693,HIP 34693,747,576
34769,HIP 34769,177,946
35350,HIP 35350,481,706
35550,HIP 35550,576,634
36046,HIP 36046,667,546
36145,HIP 36145,1055,316
36188,Gomeisa,300,762
36850,Castor,722,467
36962,HIP 36962,626,514
37279,Procyon,204,739
37740,HIP 37740,560,504
37826,Pollux,626,464
39211,HIP 39211,3,706
40167,Tegmine,364,445
40526,Tarf,182,509
40687,Násti,1230,66
40843,HIP 40843,539,322
40881,Piautos,474,348
41075,Alsciaukat,853,183
41704,Muscida,1205,40
42402,Minchir,0,451
42446,Gakyid,206,355
42556,Meleph,343,291
42806,Asellus Borealis,377,262
42911,Asellus Australis,305,282
43109,Ashlesha,48,376
43587,Copernicus,505,166
43674,Stribor,603,128
44066,Acubens,141,263
44127,Talitha,913,21
44248,HIP 44248,779,48
44471,Alkaphrah,891,9
44700,HIP 44700,702,42
44946,Nahn,344,128
46750,Alterf,333,7
47508,Subra,14,38
