Star_ID,Name,X,Y
69673,Arcturus,1704,51
71053,HIP 71053,1433,70
71075,Seginus,1260,31
71795,HIP 71795,1786,227
72105,Izar,1487,152
72487,Merga,1077,62
72845,Arcalís,1664,257
73555,Nekkar,1184,143
74961,Nikawiy,1135,200
75097,Pherkad,507,11
75411,Alkalurops,1215,253
75458,Edasich,777,100
75695,Nusakan,1375,333
76127,HIP 76127,1320,336
76267,Alphecca,1409,384
76952,HIP 76952,1401,423
77070,Unukalhai,1796,631
77450,Gudja,1548,530
77512,HIP 77512,1391,456
77760,HIP 77760,1071,317
78159,HIP 78159,1358,482
78493,HIP 78493,1293,469
78527,HIP 78527,747,200
79043,Marsic,1521,631
79219,Kamuy,1332,536
79593,Yed Prior,1916,909
79992,HIP 79992,952,370
80076,Hunor,1046,428
80331,Athebyne,664,224
80463,Cujam,1531,744
80816,Kornephoros,1379,679
80838,Ogma,1075,491
80883,Marfik,1746,919
81022,Rosalíadecastro,1738,928
81126,HIP 81126,994,458
81833,HIP 81833,1037,527
82651,Mahsati,1483,898
83000,HIP 83000,1518,949
83207,HIP 83207,1132,685
83608,Alrakis,725,404
83895,Aldhibah,528,263
84345,Rasalgethi,1373,956
84379,Sarin,1193,818
84380,HIP 84380,995,660
84606,HIP 84606,980,663
85112,HIP 85112,966,684
85670,Rastaban,710,494
85693,Maasym,1124,859
86032,Rasalhague,1335,1067
86414,HIP 86414,786,607
86614,Dziban,378,217
86782,Alruba,657,504
86974,HIP 86974,1048,892
87585,Grumium,590,477
87808,HIP 87808,872,783
87833,Eltanin,662,567
87933,HIP 87933,988,908
88794,HIP 88794,962,947
90344,Fafnir,405,386
91262,Vega,722,871
91852,Xihe,729,926
92420,Sheliak,748,999
92791,HIP 92791,686,948
93194,Sulafat,723,1035
94376,Altais,292,398
94481,Aladfar,590,953
95853,HIP 95853,402,740
96100,Alsafi,237,373
97165,Fawaris,414,897
100453,Sadr,310,1059
102098,Deneb,197,969
105199,Alderamin,19,576
106032,Alfirk,5,382
