Star_ID,Name,X,Y
34693,HIP 34693,1865,1004
36046,HIP 36046,1772,1036
36145,HIP 36145,1909,540
36850,Castor,1762,928
36962,HIP 36962,1714,1037
37740,HIP 37740,1649,1074
37826,Pollux,1678,994
40687,Násti,1812,213
40843,HIP 40843,1509,936
40881,Piautos,1474,999
41075,Alsciaukat,1651,605
41704,Muscida,1774,219
42556,Meleph,1334,1034
42806,Asellus Borealis,1343,990
42911,Asellus Australis,1298,1049
43587,Copernicus,1382,837
43674,Stribor,1429,745
44127,Talitha,1569,446
44248,HIP 44248,1498,565
44471,Alkaphrah,1545,455
44700,HIP 44700,1440,615
44946,Nahn,1239,908
45688,HIP 45688,1376,618
45860,HIP 45860,1340,656
46471,Intercrus,1446,436
46750,Alterf,1159,828
46952,HIP 46952,1317,588
47087,Illyrian,1291,613
47508,Subra,949,1020
48455,Rasalas,1118,715
49593,HIP 49593,1188,522
49669,Regulus,867,894
50335,Adhafera,995,684
50372,Tania Borealis,1261,371
50583,Algieba,933,730
50801,Tania Australis,1226,381
51233,HIP 51233,1142,442
51437,HIP 51437,595,1017
53229,Praecipua,1027,404
53721,Chalawan,1103,295
53910,Merak,1349,51
54158,Dingolay,429,913
54539,HIP 54539,1139,206
54872,Zosma,753,533
54879,Chertan,673,606
55219,Alula Borealis,935,340
55282,HIP 55282,168,1054
55664,Shama,368,819
55687,HIP 55687,212,966
56508,Formosa,682,456
56572,Sagarmatha,270,822
56633,HIP 56633,181,899
57283,HIP 57283,0,1009
57370,Flegetonte,358,665
57380,HIP 57380,419,610
57399,Taiyangshou,1108,56
57632,Denebola,540,483
57757,Zavijava,322,660
60129,Zaniah,171,570
63090,Minelauva,116,348
63608,Vindemiatrix,238,215
64241,Diadem,341,96
