Star_ID,Name,X,Y
71053,HIP 71053,1899,888
72105,Izar,1808,943
72487,Merga,1913,497
73555,Nekkar,1825,616
74961,Nikawiy,1762,563
75411,Alkalurops,1706,649
75458,Edasich,1856,165
75695,Nusakan,1620,818
76127,HIP 76127,1617,761
76267,Alphecca,1566,853
76952,HIP 76952,1525,844
77450,Gudja,1413,992
77512,HIP 77512,1492,834
77760,HIP 77760,1635,496
78159,HIP 78159,1465,799
78493,HIP 78493,1479,733
78527,HIP 78527,1743,139
79043,Marsic,1312,962
79219,Kamuy,1410,773
79992,HIP 79992,1573,372
80076,Hunor,1517,475
80331,Athebyne,1710,50
80463,Cujam,1200,969
80816,Kornephoros,1266,820
80838,Ogma,1452,507
81126,HIP 81126,1483,422
81833,HIP 81833,1413,470
82651,Mahsati,1052,921
83000,HIP 83000,1002,954
83207,HIP 83207,1256,573
83608,Alrakis,1520,133
84345,Rasalgethi,995,815
84379,Sarin,1126,638
84380,HIP 84380,1274,433
84606,HIP 84606,1271,418
85112,HIP 85112,1248,406
85670,Rastaban,1424,126
85693,Maasym,1082,572
86032,Rasalhague,889,782
86414,HIP 86414,1314,216
86742,Cebalrai,746,884
86782,Alruba,1408,71
86974,HIP 86974,1046,499
87808,HIP 87808,1142,318
87833,Eltanin,1342,84
87933,HIP 87933,1027,441
88048,HIP 88048,477,1070
88670,HIP 88670,468,1019
88794,HIP 88794,987,419
90004,Alasia,347,1023
90441,HIP 90441,506,800
90595,HIP 90595,275,1042
91117,HIP 91117,347,910
91262,Vega,1041,177
91852,Xihe,987,190
92175,HIP 92175,350,807
92202,HIP 92202,334,821
92420,Sheliak,918,216
92791,HIP 92791,960,150
92814,HIP 92814,149,964
92895,Kaveh,453,629
92946,Alya,450,628
93085,HIP 93085,48,1053
93194,Sulafat,880,196
93683,HIP 93683,7,1038
93747,Okab,564,446
94481,Aladfar,944,57
95771,Anser,658,203
95947,Albireo,707,150
96078,Uruk,512,305
96757,Sham,510,251
96837,HIP 96837,498,255
97278,Tarazed,364,333
97365,HIP 97365,495,215
97649,Altair,318,339
97938,Libertas,298,331
98036,Alshain,259,357
98337,HIP 98337,474,155
98543,HIP 98543,614,35
98920,HIP 98920,462,121
99711,Phoenicia,60,389
99894,Chechia,149,294
101421,Aldulfin,210,118
101769,Rotanev,257,51
101958,Sualocin,276,24
103527,Musica,113,4
