Star_ID,Name,X,Y
61317,Chara,1808,57
63125,Cor Caroli,1745,166
63608,Vindemiatrix,1903,799
64241,Diadem,1824,654
64394,HIP 64394,1753,423
67301,Alkaid,1456,1
67459,HIP 67459,1617,735
67927,Muphrid,1581,682
68520,HIP 68520,1585,1067
69673,Arcturus,1470,679
69732,Xuange,1369,99
71053,HIP 71053,1361,448
71075,Seginus,1337,279
71795,HIP 71795,1347,809
72105,Izar,1307,525
72220,HIP 72220,1330,1071
72487,Merga,1245,120
72845,Arcalís,1279,716
73555,Nekkar,1208,248
74961,Nikawiy,1137,224
75411,Alkalurops,1118,317
75695,Nusakan,1105,491
76127,HIP 76127,1082,444
76267,Alphecca,1073,542
76952,HIP 76952,1036,550
77070,Unukalhai,1014,969
77450,Gudja,1001,719
77512,HIP 77512,1003,553
77760,HIP 77760,1004,208
78159,HIP 78159,967,534
78493,HIP 78493,953,471
79043,Marsic,902,737
79219,Kamuy,908,533
79992,HIP 79992,908,118
80076,Hunor,891,229
80463,Cujam,809,792
80816,Kornephoros,802,633
80838,Ogma,844,281
80883,Marfik,755,1048
81022,Rosalíadecastro,744,1045
81126,HIP 81126,842,193
81833,HIP 81833,795,262
82651,Mahsati,658,819
83000,HIP 83000,629,871
83207,HIP 83207,691,415
84345,Rasalgethi,557,750
84379,Sarin,598,529
84380,HIP 84380,653,279
84606,HIP 84606,645,266
85112,HIP 85112,619,263
85693,Maasym,529,486
86032,Rasalhague,444,769
86414,HIP 86414,613,59
86742,Cebalrai,363,935
86974,HIP 86974,465,433
87808,HIP 87808,484,219
87933,HIP 87933,422,385
88794,HIP 88794,374,380
90441,HIP 90441,91,984
91262,Vega,330,119
91852,Xihe,281,152
92420,Sheliak,221,206
92791,HIP 92791,239,122
93194,Sulafat,175,201
94481,Aladfar,187,32
