Star_ID,Name,X,Y
746,Caph,599,914
2920,Fulu,518,1034
3179,Schedar,508,974
3821,Achird,483,944
107418,Castula,464,912
6686,Ruchbah,387,875
8886,Segin,338,779
13192,Nushagak,322,564
13268,Miram,110,862
14328,HIP 14328,37,882
16228,HIP 16228,76,712
17959,HIP 17959,238,496
18505,HIP 18505,77,602
22783,HIP 22783,71,439
24003,Mago,132,380
25110,HIP 25110,338,301
73136,Baekdu,798,11
80331,Athebyne,1137,2
83608,Alrakis,1319,77
83895,Aldhibah,1080,132
84380,HIP 84380,1725,62
84606,HIP 84606,1715,75
85112,HIP 85112,1720,103
85670,Rastaban,1377,153
85822,Yildun,644,239
86414,HIP 86414,1518,179
86614,Dziban,952,213
86782,Alruba,1346,199
87585,Grumium,1279,229
87808,HIP 87808,1717,256
87833,Eltanin,1396,241
87933,HIP 87933,1906,278
88794,HIP 88794,1913,331
90344,Fafnir,1089,301
91262,Vega,1657,433
91852,Xihe,1700,474
92420,Sheliak,1763,522
92791,HIP 92791,1679,520
93194,Sulafat,1766,568
94376,Altais,1025,387
94481,Aladfar,1605,586
95771,Anser,1890,779
95853,HIP 95853,1326,544
95947,Albireo,1813,757
96100,Alsafi,973,408
97165,Fawaris,1434,652
98110,HIP 98110,1609,797
98543,HIP 98543,1746,901
98920,HIP 98920,1896,1015
100453,Sadr,1451,835
102098,Deneb,1317,833
102488,Aljanah,1501,1005
105199,Alderamin,967,674
106032,Alfirk,839,564
107136,Azelfafage,1075,900
108917,Kurhah,858,706
109492,HIP 109492,916,830
110538,HIP 110538,948,959
110609,HIP 110609,975,1012
111022,HIP 111022,978,1054
111169,HIP 111169,946,1008
112724,HIP 112724,753,723
116727,Errai,609,513
