Star_ID,Name,X,Y
69732,Xuange,1888,814
71075,Seginus,1785,986
72487,Merga,1754,790
72607,Kochab,1849,134
73136,Baekdu,1840,115
73555,Nekkar,1667,904
74961,Nikawiy,1606,851
75097,Pherkad,1789,182
75411,Alkalurops,1549,935
75458,Edasich,1708,472
76127,HIP 76127,1457,1043
77760,HIP 77760,1484,782
78159,HIP 78159,1303,1076
78493,HIP 78493,1320,1010
78527,HIP 78527,1603,443
79219,Kamuy,1248,1047
79992,HIP 79992,1429,659
80076,Hunor,1369,756
80331,Athebyne,1575,357
80838,Ogma,1303,784
81126,HIP 81126,1338,702
81833,HIP 81833,1267,745
83207,HIP 83207,1104,838
83608,Alrakis,1391,426
83895,Aldhibah,1529,219
84345,Rasalgethi,821,1064
84379,Sarin,968,893
84380,HIP 84380,1132,700
84606,HIP 84606,1130,685
85112,HIP 85112,1109,671
85670,Rastaban,1300,412
85693,Maasym,930,823
86032,Rasalhague,714,1019
86414,HIP 86414,1187,491
86614,Dziban,1567,63
86782,Alruba,1289,359
86974,HIP 86974,900,748
87585,Grumium,1313,291
87808,HIP 87808,1012,576
87833,Eltanin,1225,366
87933,HIP 87933,886,688
88794,HIP 88794,848,662
90344,Fafnir,1397,100
90441,HIP 90441,312,995
91262,Vega,925,429
91852,Xihe,872,435
92175,HIP 92175,147,980
92202,HIP 92202,128,993
92420,Sheliak,801,453
92791,HIP 92791,850,394
92895,Kaveh,281,810
92946,Alya,278,809
93194,Sulafat,767,430
93747,Okab,420,639
94481,Aladfar,845,301
95771,Anser,548,408
95853,HIP 95853,1047,115
95947,Albireo,603,363
96078,Uruk,387,489
96757,Sham,394,435
96837,HIP 96837,381,437
97165,Fawaris,895,131
97278,Tarazed,235,494
97365,HIP 97365,384,396
97649,Altair,187,493
97938,Libertas,169,482
98036,Alshain,125,502
98110,HIP 98110,681,186
98337,HIP 98337,373,334
98543,HIP 98543,528,238
98920,HIP 98920,366,299
99894,Chechia,24,419
100453,Sadr,739,38
101421,Aldulfin,117,253
101769,Rotanev,176,196
101958,Sualocin,199,172
103527,Musica,43,122
104780,Solaris,95,2
