Star_ID,Name,X,Y
22730,HIP 22730,1912,998
25336,Bellatrix,1780,834
25930,Mintaka,1674,955
26207,Meissa,1762,734
26241,Hatysa,1594,1059
26311,Alnilam,1643,963
26451,Tianguan,1849,484
26727,Alnitak,1611,966
27913,HIP 27913,1756,471
27989,Betelgeuse,1634,739
28380,Mahasim,1862,80
28614,HIP 28614,1619,676
28716,HIP 28716,1707,454
28734,HIP 28734,1732,387
29038,HIP 29038,1641,559
29426,HIP 29426,1614,561
29434,HIP 29434,1631,521
29651,HIP 29651,1396,960
29655,HIP 29655,1673,382
30343,HIP 30343,1634,366
30419,HIP 30419,1464,726
30665,HIP 30665,1531,551
30867,HIP 30867,1321,937
30883,HIP 30883,1585,401
30905,Lusitânia,1499,588
31216,HIP 31216,1446,650
31681,HIP 31681,1508,460
31978,HIP 31978,1432,581
32246,HIP 32246,1557,270
32349,Sirius,1138,1076
32362,HIP 32362,1439,513
32533,HIP 32533,1384,602
33018,HIP 33018,1594,67
33160,HIP 33160,1148,966
33347,HIP 33347,1085,1054
33719,Citalá,1189,825
34045,Muliphein,1066,1008
34088,HIP 34088,1422,320
34693,HIP 34693,1479,110
34769,HIP 34769,1184,705
35350,HIP 35350,1319,367
35550,HIP 35550,1361,257
36046,HIP 36046,1391,130
36188,Gomeisa,1198,503
36850,Castor,1392,29
36962,HIP 36962,1337,126
37279,Procyon,1112,531
37447,HIP 37447,958,800
37740,HIP 37740,1275,156
37826,Pollux,1307,83
38146,HIP 38146,764,1069
38170,Azmidi,764,1067
39211,HIP 39211,946,600
39757,Tureis,689,1014
39863,HIP 39863,897,612
40167,Tegmine,1084,220
40526,Tarf,980,367
40843,HIP 40843,1149,20
40881,Piautos,1113,80
42402,Minchir,820,420
42446,Gakyid,915,241
42556,Meleph,978,115
42806,Asellus Borealis,987,72
42911,Asellus Australis,945,131
43109,Ashlesha,814,343
43409,HIP 43409,463,986
44066,Acubens,816,213
45336,HIP 45336,643,350
45751,HIP 45751,476,609
46390,Alphard,471,526
47431,Ukdah,487,350
47508,Subra,599,136
48356,Zhang,295,593
48615,Felis,239,672
48711,Bibhā,380,361
48926,HIP 48926,76,1031
49641,HIP 49641,358,262
49669,Regulus,495,20
49841,HIP 49841,223,498
51069,HIP 51069,101,557
51437,HIP 51437,242,207
54158,Dingolay,40,150
