Star_ID,Name,X,Y
746,Caph,1112,249
2920,Fulu,1120,110
3179,Schedar,1158,154
3821,Achird,1193,167
107418,Castula,1225,184
6686,Ruchbah,1308,176
8886,Segin,1398,230
13192,Nushagak,1523,400
13268,Miram,1540,43
16228,HIP 16228,1648,148
17959,HIP 17959,1630,412
18505,HIP 18505,1706,238
22783,HIP 22783,1799,368
24003,Mago,1781,451
25110,HIP 25110,1651,630
58952,Tonatiuh,1638,1052
85822,Yildun,1423,849
86614,Dziban,1165,1034
90344,Fafnir,998,1027
94376,Altais,1011,918
94481,Aladfar,394,1023
95771,Anser,46,976
95853,HIP 95853,665,927
95947,Albireo,126,962
96100,Alsafi,1046,873
97165,Fawaris,517,882
98110,HIP 98110,292,834
98543,HIP 98543,123,802
100453,Sadr,416,727
102098,Deneb,535,666
102488,Aljanah,294,600
105199,Alderamin,918,637
106032,Alfirk,1084,668
107136,Azelfafage,715,494
107310,HIP 107310,266,297
107354,HIP 107354,201,267
108917,Kurhah,996,555
109176,HIP 109176,245,157
109352,HIP 109352,408,230
109492,HIP 109492,885,478
109937,HIP 109937,512,252
110538,HIP 110538,795,382
110609,HIP 110609,747,350
111022,HIP 111022,724,315
111104,HIP 111104,643,260
111169,HIP 111169,774,339
112158,Matar,435,57
112724,HIP 112724,1077,488
116076,Veritate,731,12
116727,Errai,1308,594
