Star_ID,Name,X,Y
746,Caph,1431,518
2920,Fulu,1530,416
3179,Schedar,1530,476
3821,Achird,1549,509
3881,HIP 3881,1629,140
107418,Castula,1562,544
4436,HIP 4436,1670,86
5447,Mirach,1745,32
6411,Adhil,1737,273
6686,Ruchbah,1632,593
7513,Titawin,1828,201
7607,Nembus,1771,363
8886,Segin,1665,697
13192,Nushagak,1646,916
13268,Miram,1906,646
17959,HIP 17959,1721,1000
18505,HIP 18505,1903,916
84380,HIP 84380,119,1079
84606,HIP 84606,133,1069
85112,HIP 85112,137,1040
86414,HIP 86414,357,1026
86782,Alruba,533,1055
87585,Grumium,607,1043
87808,HIP 87808,186,893
87833,Eltanin,495,999
87933,HIP 87933,11,813
88794,HIP 88794,22,761
90344,Fafnir,816,1021
91262,Vega,296,740
91852,Xihe,267,689
92420,Sheliak,220,625
92791,HIP 92791,299,651
93194,Sulafat,231,581
94376,Altais,900,951
94481,Aladfar,388,609
95771,Anser,176,349
95853,HIP 95853,644,722
95947,Albireo,240,391
96078,Uruk,43,206
96100,Alsafi,957,942
96757,Sham,102,197
96837,HIP 96837,96,184
97165,Fawaris,568,591
97365,HIP 97365,139,176
98110,HIP 98110,440,409
98337,HIP 98337,201,148
98543,HIP 98543,341,277
98920,HIP 98920,235,133
100453,Sadr,598,413
102098,Deneb,724,448
102488,Aljanah,593,243
105199,Alderamin,1024,681
106032,Alfirk,1126,817
107136,Azelfafage,969,440
107310,HIP 107310,764,6
108917,Kurhah,1137,673
109352,HIP 109352,911,46
109492,HIP 109492,1106,540
109937,HIP 109937,975,128
110538,HIP 110538,1102,409
110609,HIP 110609,1087,353
111022,HIP 111022,1093,312
111104,HIP 111104,1068,218
111169,HIP 111169,1114,363
112724,HIP 112724,1243,677
116076,Veritate,1293,87
116727,Errai,1346,915
