Star_ID,Name,X,Y
6686,Ruchbah,1894,531
8886,Segin,1793,479
9640,Almach,1857,982
12191,Buna,1710,997
13192,Nushagak,1639,320
13254,HIP 13254,1644,1079
13268,Miram,1657,679
14328,HIP 14328,1610,732
14576,Algol,1572,1014
14668,Misam,1577,926
15863,Mirfak,1535,807
16228,HIP 16228,1547,583
17358,HIP 17358,1459,841
17959,HIP 17959,1532,327
18505,HIP 18505,1485,504
18532,HIP 18532,1359,992
18614,Menkib,1326,1078
22783,HIP 22783,1381,397
23015,Hassaleh,1061,1029
23416,Almaaz,1151,819
23453,Saclateni,1121,869
23767,Haedus,1108,858
24003,Mago,1382,319
24608,Capella,1125,751
25110,HIP 25110,1463,122
25428,Elnath,892,1043
28360,Menkalinan,982,680
28380,Mahasim,880,807
28716,HIP 28716,629,1076
28734,HIP 28734,672,1024
29655,HIP 29655,620,1001
30060,HIP 30060,1123,414
30343,HIP 30343,590,974
30860,Lucilinburhuc,813,700
30883,HIP 30883,532,989
31681,HIP 31681,439,1017
32246,HIP 32246,555,860
32362,HIP 32362,352,1042
32916,Nervia,778,606
33018,HIP 33018,666,700
33449,HIP 33449,1042,349
34088,HIP 34088,411,851
34693,HIP 34693,551,689
35350,HIP 35350,293,852
35550,HIP 35550,382,767
36046,HIP 36046,467,667
36145,HIP 36145,833,395
36188,Gomeisa,110,932
36850,Castor,514,581
36962,HIP 36962,421,639
37279,Procyon,6,919
37740,HIP 37740,352,635
37826,Pollux,416,587
40167,Tegmine,143,594
40687,Násti,982,132
40843,HIP 40843,312,450
40881,Piautos,247,482
41075,Alsciaukat,619,281
41704,Muscida,956,110
42556,Meleph,106,435
42806,Asellus Borealis,140,402
42911,Asellus Australis,66,429
43587,Copernicus,264,292
43674,Stribor,361,246
44127,Talitha,667,114
44248,HIP 44248,534,151
44471,Alkaphrah,643,104
44700,HIP 44700,456,151
44946,Nahn,95,265
45688,HIP 45688,404,109
45860,HIP 45860,348,115
46471,Intercrus,586,20
46750,Alterf,74,140
46952,HIP 46952,377,43
47087,Illyrian,339,45
48455,Rasalas,115,8
116727,Errai,1826,67
