Star_ID,Name,X,Y
677,Alpheratz,1114,143
1067,Algenib,953,391
1547,Citadelle,915,397
1645,HIP 1645,850,502
2247,Felixvarela,570,943
3092,HIP 3092,1007,37
3419,Diphda,481,942
3760,HIP 3760,714,449
4906,HIP 4906,654,400
5737,Revati,601,377
5742,HIP 5742,793,65
6193,HIP 6193,802,0
7007,HIP 7007,509,359
7097,Alpherg,608,185
7884,HIP 7884,449,340
8198,Torcular,473,260
8645,Baten Kaitos,228,622
8832,Mesarthim,560,48
8833,HIP 8833,365,349
8903,Sheratan,574,17
9487,Alrescha,320,333
10826,Mira,168,397
12093,HIP 12093,189,176
12706,Kaffaljidhma,122,199
14135,Menkar,36,120
103527,Musica,1869,893
104521,HIP 104521,1797,885
104780,Solaris,1815,777
104858,HIP 104858,1773,880
104987,Kitalpha,1724,982
105570,HIP 105570,1700,932
107310,HIP 107310,1755,413
107315,Enif,1614,821
107354,HIP 107354,1732,481
109074,Sadalmelik,1411,983
109176,HIP 109176,1620,452
109352,HIP 109352,1665,280
109427,Biham,1449,841
109937,HIP 109937,1666,169
110395,Sadachbia,1321,966
111104,HIP 111104,1641,30
111497,HIP 111497,1266,909
111710,Situla,1214,983
112029,Homam,1336,681
112158,Matar,1491,289
112748,Sadalbari,1413,391
113881,Scheat,1381,295
113889,Fumalsamakah,1165,766
113963,Markab,1264,546
114322,Ebla,1082,869
114855,HIP 114855,983,983
114971,HIP 114971,1097,745
115227,HIP 115227,1102,698
115250,Salm,1268,347
115623,Alkarab,1244,344
115738,HIP 115738,1032,760
115830,HIP 115830,1075,661
116076,Veritate,1364,19
116771,HIP 116771,1012,647
116928,HIP 116928,966,714
117245,HIP 117245,962,672
118268,HIP 118268,935,578
