Star_ID,Name,X,Y
38041,Tapecue,95,1045
41037,Avior,24,862
42515,HIP 42515,655,1008
42536,HIP 42536,216,866
42568,HIP 42568,41,800
42828,HIP 42828,712,1005
42913,Alsephina,176,833
43409,HIP 43409,857,1003
44816,Suhail,489,820
45080,HIP 45080,95,706
45336,HIP 45336,1649,992
45556,Aspidiske,92,684
45751,HIP 45751,1283,907
45941,Markeb,208,693
46390,Alphard,1374,869
46651,HIP 46651,585,730
47202,Kalausi,520,688
47431,Ukdah,1577,813
47508,Subra,1873,833
48235,Natasha,362,607
48356,Zhang,1235,704
48615,Felis,1134,673
48711,Bibhā,1518,702
48774,HIP 48774,242,564
48926,HIP 48926,718,608
49641,HIP 49641,1613,632
49841,HIP 49841,1308,593
50191,HIP 50191,568,518
50371,HIP 50371,68,476
51069,HIP 51069,1202,492
51172,HIP 51172,848,470
51232,HIP 51232,140,442
51437,HIP 51437,1615,486
51986,HIP 51986,417,410
52468,HIP 52468,90,389
52521,Macondo,788,378
52727,HIP 52727,386,370
52943,HIP 52943,1222,351
53253,HIP 53253,136,353
53740,Alkes,1169,290
54158,Dingolay,1573,259
54204,HIP 54204,943,263
54463,HIP 54463,128,301
55174,Hunahpú,1023,189
55282,HIP 55282,1256,170
55664,Shama,1599,131
55687,HIP 55687,1355,134
55705,HIP 55705,1180,139
56343,HIP 56343,818,119
56480,HIP 56480,241,188
56561,HIP 56561,5,227
56572,Sagarmatha,1512,56
56633,HIP 56633,1379,56
57283,HIP 57283,1155,19
57291,Uklun,116,173
57936,HIP 57936,753,20
59196,HIP 59196,305,34
59747,Imai,87,69
60260,Ginan,36,62
