Star_ID,Name,X,Y
39429,Naos,1808,197
42515,HIP 42515,1588,266
42828,HIP 42828,1532,249
43409,HIP 43409,1393,199
44816,Suhail,1678,506
45751,HIP 45751,961,139
45941,Markeb,1901,734
46390,Alphard,864,142
46651,HIP 46651,1553,557
47202,Kalausi,1600,621
47431,Ukdah,658,122
47508,Subra,397,2
48235,Natasha,1719,758
48356,Zhang,933,344
48615,Felis,1016,409
48711,Bibhā,673,245
48774,HIP 48774,1819,845
48926,HIP 48926,1382,623
49641,HIP 49641,561,275
49669,Regulus,270,139
49841,HIP 49841,826,420
50191,HIP 50191,1489,765
50583,Algieba,42,116
51069,HIP 51069,887,552
51172,HIP 51172,1208,704
51232,HIP 51232,1870,1001
51437,HIP 51437,507,407
51986,HIP 51986,1592,925
52468,HIP 52468,1897,1073
52521,Macondo,1229,813
52727,HIP 52727,1606,975
52943,HIP 52943,816,674
53740,Alkes,842,750
54158,Dingolay,462,627
54204,HIP 54204,1041,861
54879,Chertan,2,493
55174,Hunahpú,938,899
55282,HIP 55282,717,828
55664,Shama,391,733
55687,HIP 55687,613,823
55705,HIP 55705,774,884
56343,HIP 56343,1101,1043
56572,Sagarmatha,441,834
56633,HIP 56633,561,884
57283,HIP 57283,751,1004
57370,Flegetonte,232,821
57380,HIP 57380,140,784
57757,Zavijava,246,863
58188,HIP 58188,701,1060
60129,Zaniah,238,1070
