Star_ID,Name,X,Y
677,Alpheratz,1174,235
1067,Algenib,1435,473
1547,Citadelle,1434,520
1645,HIP 1645,1545,623
3092,HIP 3092,1035,340
3760,HIP 3760,1445,771
3881,HIP 3881,806,214
4436,HIP 4436,832,282
4889,HIP 4889,935,418
4906,HIP 4906,1370,828
5447,Mirach,841,379
5737,Revati,1329,883
5742,HIP 5742,1023,585
6193,HIP 6193,953,561
6411,Adhil,621,247
6643,Bélénos,908,560
7007,HIP 7007,1281,983
7097,Alpherg,1112,821
7513,Titawin,645,368
7607,Nembus,517,236
7884,HIP 7884,1240,1046
8198,Torcular,1157,994
8796,Mothallah,780,644
8832,Mesarthim,948,839
8903,Sheratan,918,815
9640,Almach,533,433
9884,Hamal,819,812
10670,HIP 10670,612,643
12191,Buna,410,531
13061,Lilii Borea,547,835
13209,Bharani,566,883
13254,HIP 13254,407,648
13268,Miram,170,251
14328,HIP 14328,152,334
14576,Algol,296,634
14668,Misam,241,548
15863,Mirfak,122,458
17358,HIP 17358,68,542
18246,Atik,233,927
18532,HIP 18532,80,766
18614,Menkib,119,875
112029,Homam,1870,51
113963,Markab,1686,121
114971,HIP 114971,1907,373
115227,HIP 115227,1848,356
115250,Salm,1441,85
115623,Alkarab,1433,114
115738,HIP 115738,1911,460
115830,HIP 115830,1795,382
116771,HIP 116771,1763,458
116928,HIP 116928,1837,533
117245,HIP 117245,1782,527
118268,HIP 118268,1659,538
