Star_ID,Name,X,Y
75458,Edasich,42,180
78527,HIP 78527,148,258
79992,HIP 79992,439,94
80076,Hunor,550,13
80331,Athebyne,141,367
80838,Ogma,636,11
81126,HIP 81126,560,87
81833,HIP 81833,659,71
83207,HIP 83207,882,43
83608,Alrakis,376,371
83895,Aldhibah,133,541
84379,Sarin,1058,44
84380,HIP 84380,788,183
84606,HIP 84606,783,200
85112,HIP 85112,800,226
85670,Rastaban,472,427
85693,Maasym,1068,140
86032,Rasalhague,1398,25
86414,HIP 86414,632,390
86614,Dziban,23,700
86782,Alruba,461,491
86974,HIP 86974,1066,237
87585,Grumium,404,555
87808,HIP 87808,865,375
87833,Eltanin,535,512
87933,HIP 87933,1053,309
88794,HIP 88794,1083,355
90344,Fafnir,228,731
90441,HIP 90441,1824,242
91262,Vega,893,576
91852,Xihe,955,593
92420,Sheliak,1040,605
92791,HIP 92791,960,647
92895,Kaveh,1769,457
92946,Alya,1772,460
93194,Sulafat,1067,646
93747,Okab,1539,578
94376,Altais,201,864
94481,Aladfar,924,751
95771,Anser,1295,768
95853,HIP 95853,621,866
95947,Albireo,1215,793
96078,Uruk,1505,754
96100,Alsafi,153,918
96757,Sham,1474,809
96837,HIP 96837,1488,813
97165,Fawaris,794,914
97278,Tarazed,1671,818
97365,HIP 97365,1467,855
97649,Altair,1722,841
97938,Libertas,1736,862
98036,Alshain,1792,861
98110,HIP 98110,1051,950
98337,HIP 98337,1450,927
98543,HIP 98543,1240,961
98920,HIP 98920,1441,968
99894,Chechia,1861,995
