Star_ID,Name,X,Y
69673,Arcturus,1865,957
71053,HIP 71053,1915,634
71795,HIP 71795,1646,1002
72105,Izar,1804,678
72845,Arcalís,1642,858
73555,Nekkar,1884,312
74961,Nikawiy,1822,238
75411,Alkalurops,1741,328
75695,Nusakan,1613,507
76127,HIP 76127,1620,441
76267,Alphecca,1547,538
76952,HIP 76952,1502,522
77070,Unukalhai,1204,931
77450,Gudja,1355,674
77512,HIP 77512,1466,505
77760,HIP 77760,1686,137
78159,HIP 78159,1440,462
78493,HIP 78493,1465,387
79043,Marsic,1245,628
79219,Kamuy,1380,424
79593,Yed Prior,895,1018
79882,Yed Posterior,859,1022
80076,Hunor,1549,90
80463,Cujam,1116,625
80816,Kornephoros,1208,461
80838,Ogma,1467,118
80883,Marfik,903,840
81022,Rosalíadecastro,895,831
81126,HIP 81126,1517,21
81833,HIP 81833,1426,68
82651,Mahsati,951,558
83000,HIP 83000,891,593
83207,HIP 83207,1225,169
84012,Sabik,422,1033
84345,Rasalgethi,893,431
84379,Sarin,1062,232
84380,HIP 84380,1264,3
84880,HIP 84880,419,932
85693,Maasym,1017,149
86032,Rasalhague,770,384
86263,HIP 86263,293,916
86565,HIP 86565,317,849
86742,Cebalrai,597,499
86974,HIP 86974,980,58
88048,HIP 88048,281,713
88670,HIP 88670,271,654
89341,Polis,14,890
90004,Alasia,130,661
90441,HIP 90441,314,395
90595,HIP 90595,47,686
91117,HIP 91117,126,528
92175,HIP 92175,128,405
92202,HIP 92202,109,423
92895,Kaveh,250,188
92946,Alya,247,187
