Star_ID,Name,X,Y
21248,Beemim,423,48
21060,HIP 21060,710,44
21281,HIP 21281,968,28
21393,Theemin,343,126
21770,HIP 21770,637,101
21861,HIP 21861,519,129
21949,HIP 21949,1379,16
22491,Mouhoun,200,246
23685,HIP 23685,173,350
24305,HIP 24305,28,447
25606,Nihal,177,499
25859,HIP 25859,542,385
25918,HIP 25918,1535,80
25985,Arneb,113,553
26069,HIP 26069,1192,183
26380,Bubup,1470,107
26634,Phact,524,439
27100,HIP 27100,1280,187
27288,HIP 27288,73,670
27321,HIP 27321,936,321
27530,HIP 27530,1058,284
27628,Wazn,586,478
27890,HIP 27890,1225,235
28103,HIP 28103,82,734
28199,HIP 28199,588,514
28328,HIP 28328,764,445
28910,HIP 28910,129,783
29034,Elkurud,654,539
29550,Amadioha,501,649
30122,Furud,521,680
30277,HIP 30277,601,649
30324,Mirzam,250,841
30438,Canopus,1030,433
30867,HIP 30867,7,1021
31416,HIP 31416,402,843
31592,HIP 31592,323,900
31685,HIP 31685,852,598
31895,Nosaxa,971,538
32349,Sirius,293,981
32607,HIP 32607,1271,388
32759,HIP 32759,655,788
32768,HIP 32768,1036,545
33165,HIP 33165,483,927
33347,HIP 33347,338,1036
33579,Adhara,606,877
33856,Nganurganity,593,906
34444,Wezen,583,960
34481,HIP 34481,1480,307
35037,HIP 35037,612,985
35228,HIP 35228,1440,361
35264,HIP 35264,830,838
35904,Aludra,696,988
36377,HIP 36377,988,787
37284,Ceibo,1669,214
37504,HIP 37504,1566,322
38041,Tapecue,1243,661
39429,Naos,1036,962
39794,HIP 39794,1537,436
40702,HIP 40702,1688,278
41037,Avior,1421,643
41312,HIP 41312,1532,514
42536,HIP 42536,1370,816
42568,HIP 42568,1472,673
42913,Alsephina,1410,788
44382,HIP 44382,1616,560
45080,HIP 45080,1546,742
45238,Miaplacidus,1679,494
45556,Aspidiske,1568,745
45941,Markeb,1534,852
48235,Natasha,1579,1024
48774,HIP 48774,1651,915
50099,HIP 50099,1813,530
50371,HIP 50371,1771,762
51232,HIP 51232,1792,838
51839,HIP 51839,1885,304
52419,HIP 52419,1865,694
52468,HIP 52468,1853,798
53253,HIP 53253,1882,850
71680,Men,1457,47
