Star_ID,Name,X,Y
677,Alpheratz,1520,174
746,Caph,1247,891
2920,Fulu,1393,813
3092,HIP 3092,1667,283
3179,Schedar,1372,878
3821,Achird,1382,922
3881,HIP 3881,1599,548
107418,Castula,1384,965
4436,HIP 4436,1661,505
4889,HIP 4889,1776,365
5447,Mirach,1759,473
6411,Adhil,1669,729
6686,Ruchbah,1446,1044
7513,Titawin,1791,681
7607,Nembus,1676,837
9640,Almach,1881,788
94481,Aladfar,28,560
95853,HIP 95853,272,808
97165,Fawaris,243,623
98110,HIP 98110,182,357
98543,HIP 98543,134,163
100453,Sadr,357,436
102098,Deneb,483,530
102488,Aljanah,429,244
105199,Alderamin,726,920
107136,Azelfafage,762,625
107310,HIP 107310,722,62
108917,Kurhah,859,956
109352,HIP 109352,863,169
109492,HIP 109492,875,793
109937,HIP 109937,897,284
110538,HIP 110538,922,645
110609,HIP 110609,928,577
111022,HIP 111022,951,534
111104,HIP 111104,961,421
111169,HIP 111169,954,598
112158,Matar,1048,103
112724,HIP 112724,978,1000
113881,Scheat,1170,63
116076,Veritate,1258,368
