Star_ID,Name,X,Y
17847,Atlas,1184,308
57283,HIP 57283,1750,31
58188,HIP 58188,1686,79
59199,Alchiba,1825,250
59803,Gienah,1634,194
60129,Zaniah,1228,20
60965,Algorab,1568,260
61174,HIP 61174,1554,268
61359,Kraz,1714,371
63090,Minelauva,1039,183
63608,Vindemiatrix,848,143
64166,HIP 64166,1609,553
64241,Diadem,675,121
64394,HIP 64394,422,28
64962,HIP 64962,1584,606
65109,HIP 65109,1903,779
65474,Spica,1292,506
66249,Heze,1028,447
67459,HIP 67459,618,359
67927,Muphrid,545,360
68520,HIP 68520,909,576
68895,HIP 68895,1546,899
68933,Menkent,1784,1006
69415,HIP 69415,1545,939
69427,Kang,1148,763
69673,Arcturus,473,465
69701,Syrma,1042,736
69974,Khambalia,1203,830
70306,HIP 70306,1533,1000
70755,Elgafar,925,766
71053,HIP 71053,168,420
71795,HIP 71795,529,666
72105,Izar,210,529
72220,HIP 72220,784,825
72339,Mönch,830,855
72622,Zubenelgenubi,1187,1036
72845,Arcalís,391,681
75695,Nusakan,37,724
76267,Alphecca,71,793
76952,HIP 76952,56,842
77450,Gudja,228,987
77512,HIP 77512,39,881
