Star_ID,Name,X,Y
8645,Baten Kaitos,1889,269
10826,Mira,1679,90
12486,HIP 12486,1622,1076
12843,HIP 12843,1563,518
12961,Koeia,1565,636
13147,HIP 13147,1569,879
15474,Angetenar,1534,585
13701,Azha,1461,280
13993,Ayeyarwady,1478,586
14146,HIP 14146,1474,659
14879,Dalim,1433,802
15197,Zibal,1339,297
15578,Intan,1400,929
16537,Ran,1237,332
16611,HIP 16611,1284,634
17378,Rana,1176,351
17651,HIP 17651,1216,687
17797,HIP 17797,1269,1048
17874,HIP 17874,1258,1013
18543,Zaurak,1105,461
19587,Beid,987,316
19849,Keid,971,341
21248,Beemim,1070,994
21109,Hoggar,802,64
21393,Theemin,989,924
21444,HIP 21444,819,266
21594,Sceptrum,874,534
22109,HIP 22109,763,278
22449,Tabit,673,32
22491,Mouhoun,869,795
22701,HIP 22701,731,343
22730,HIP 22730,678,148
23685,HIP 23685,772,771
23875,Cursa,638,358
24244,HIP 24244,658,530
24305,HIP 24305,685,635
24327,HIP 24327,660,557
24436,Rigel,619,445
24845,HIP 24845,624,574
24873,HIP 24873,616,554
25336,Bellatrix,456,103
25606,Nihal,632,772
25930,Mintaka,458,281
25985,Arneb,583,710
26207,Meissa,369,28
26241,Hatysa,477,426
26311,Alnilam,438,311
26727,Alnitak,415,338
27288,HIP 27288,477,665
27366,Saiph,430,541
27989,Betelgeuse,258,126
28103,HIP 28103,416,668
28614,HIP 28614,196,80
28910,HIP 28910,365,707
29651,HIP 29651,237,512
30324,Mirzam,296,818
30419,HIP 30419,93,251
30665,HIP 30665,12,28
30867,HIP 30867,156,561
30905,Lusitânia,10,91
31216,HIP 31216,11,196
31416,HIP 31416,278,971
31592,HIP 31592,228,884
32349,Sirius,151,843
33160,HIP 33160,47,748
33165,HIP 33165,181,1045
33347,HIP 33347,89,880
34045,Muliphein,27,865
