Star_ID,Name,X,Y
28360,Menkalinan,1689,72
28380,Mahasim,1793,254
29655,HIP 29655,1885,655
30343,HIP 30343,1837,673
30665,HIP 30665,1902,926
30860,Lucilinburhuc,1635,281
30883,HIP 30883,1824,745
30905,Lusitânia,1904,989
31681,HIP 31681,1803,862
31978,HIP 31978,1834,1040
32246,HIP 32246,1692,652
32362,HIP 32362,1783,969
32916,Nervia,1511,280
33018,HIP 33018,1568,450
34088,HIP 34088,1611,803
34693,HIP 34693,1502,573
35350,HIP 35350,1552,928
35550,HIP 35550,1507,792
36046,HIP 36046,1439,655
36145,HIP 36145,1289,131
36850,Castor,1367,565
36962,HIP 36962,1388,690
37740,HIP 37740,1354,762
37826,Pollux,1331,673
40167,Tegmine,1218,958
40843,HIP 40843,1143,724
40881,Piautos,1150,804
41075,Alsciaukat,1081,330
42556,Meleph,1044,927
42806,Asellus Borealis,1024,879
42911,Asellus Australis,1021,963
43587,Copernicus,962,711
43674,Stribor,950,593
44127,Talitha,913,221
44248,HIP 44248,910,378
44471,Alkaphrah,894,244
44700,HIP 44700,883,461
44946,Nahn,871,870
45688,HIP 45688,822,502
45860,HIP 45860,809,561
46471,Intercrus,785,280
46750,Alterf,741,845
46952,HIP 46952,745,508
47087,Illyrian,734,548
48455,Rasalas,626,760
49593,HIP 49593,574,519
50335,Adhafera,480,810
50372,Tania Borealis,559,320
50583,Algieba,448,899
50801,Tania Australis,528,350
51233,HIP 51233,477,465
53229,Praecipua,332,496
53721,Chalawan,346,332
54539,HIP 54539,334,215
54872,Zosma,121,816
54879,Chertan,86,952
55219,Alula Borealis,192,485
57399,Taiyangshou,214,67
