Star_ID,Name,X,Y
33719,Citalá,405,27
34045,Muliphein,675,23
34444,Wezen,953,31
34769,HIP 34769,286,120
35037,HIP 35037,965,67
35264,HIP 35264,1229,65
35904,Aludra,1033,115
36188,Gomeisa,68,260
36377,HIP 36377,1392,117
37279,Procyon,165,326
37447,HIP 37447,548,275
38041,Tapecue,1686,178
38146,HIP 38146,938,266
38170,Azmidi,937,267
39211,HIP 39211,363,436
39429,Naos,1325,289
39757,Tureis,939,372
39863,HIP 39863,412,475
40526,Tarf,109,591
41037,Avior,1843,287
42402,Minchir,292,701
42446,Gakyid,41,761
42515,HIP 42515,1242,490
42536,HIP 42536,1683,388
42568,HIP 42568,1862,347
42828,HIP 42828,1195,520
42913,Alsephina,1733,394
43109,Ashlesha,225,771
43409,HIP 43409,1071,589
44066,Acubens,100,880
44816,Suhail,1476,569
45080,HIP 45080,1871,455
45336,HIP 45336,374,921
45556,Aspidiske,1886,472
45751,HIP 45751,737,858
45941,Markeb,1783,529
46390,Alphard,670,928
46651,HIP 46651,1439,695
47202,Kalausi,1517,699
47431,Ukdah,506,1059
48235,Natasha,1697,687
48356,Zhang,866,1023
48615,Felis,973,1007
48774,HIP 48774,1825,658
48926,HIP 48926,1382,870
50191,HIP 50191,1562,875
51172,HIP 51172,1331,1061
51986,HIP 51986,1756,890
52727,HIP 52727,1806,909
