Star_ID,Name,X,Y
1599,HIP 1599,15,869
2484,HIP 2484,76,885
5348,Wurren,317,928
5529,Emiw,90,740
7083,HIP 7083,502,943
7588,Achernar,334,810
8837,HIP 8837,612,893
9007,HIP 9007,495,822
9236,HIP 9236,271,692
10602,HIP 10602,533,749
11001,HIP 11001,131,549
11407,HIP 11407,638,747
12394,HIP 12394,158,513
12413,HIP 12413,771,735
12484,HIP 12484,495,635
12486,HIP 12486,845,755
12843,HIP 12843,1364,891
12961,Koeia,1256,849
13147,HIP 13147,1035,771
15474,Angetenar,1314,839
13701,Azha,1627,887
13847,Acamar,859,672
13993,Ayeyarwady,1333,788
14146,HIP 14146,1267,758
14240,HIP 14240,392,518
14879,Dalim,1149,673
15197,Zibal,1657,764
15510,HIP 15510,816,557
15578,Intan,1044,603
16537,Ran,1663,651
16611,HIP 16611,1355,590
17096,Tupi,589,430
17378,Rana,1666,584
17440,HIP 17440,289,371
17651,HIP 17651,1327,508
17678,HIP 17678,38,332
17797,HIP 17797,973,447
17874,HIP 17874,1009,448
18543,Zaurak,1583,476
18597,HIP 18597,382,338
19587,Beid,1769,408
19747,HIP 19747,869,315
19780,HIP 19780,357,289
19849,Keid,1750,383
19893,HIP 19893,639,294
19921,HIP 19921,440,285
21248,Beemim,1079,277
21060,HIP 21060,806,236
21281,HIP 21281,550,225
21393,Theemin,1168,219
21444,HIP 21444,1880,252
21594,Sceptrum,1586,220
21770,HIP 21770,883,192
21861,HIP 21861,1002,184
21949,HIP 21949,130,219
22109,HIP 22109,1887,189
22491,Mouhoun,1327,138
22701,HIP 22701,1829,134
23685,HIP 23685,1378,48
23875,Cursa,1843,31
26069,HIP 26069,332,49
26380,Bubup,34,123
27100,HIP 27100,239,41
71680,Men,49,186
