Star_ID,Name,X,Y
84880,HIP 84880,0,874
86263,HIP 86263,12,742
86565,HIP 86565,83,764
86742,Cebalrai,472,1020
88048,HIP 88048,219,720
88670,HIP 88670,278,706
89341,Polis,36,459
90004,Alasia,262,568
90441,HIP 90441,536,723
90595,HIP 90595,234,488
91117,HIP 91117,390,555
92175,HIP 92175,507,547
92202,HIP 92202,489,531
92420,Sheliak,1314,1073
92761,Ainalrami,156,230
92814,HIP 92814,310,342
92855,Nunki,84,165
92895,Kaveh,723,635
92946,Alya,724,632
93085,HIP 93085,205,239
93194,Sulafat,1326,1023
93506,Ascella,32,68
93683,HIP 93683,218,194
93747,Okab,953,724
94141,Albaldah,252,180
94481,Aladfar,1510,1053
94645,Gumala,206,100
94820,HIP 94820,326,174
95124,Belel,238,82
95168,HIP 95168,364,171
95771,Anser,1253,769
95947,Albireo,1327,810
96078,Uruk,1100,632
96757,Sham,1159,617
96837,HIP 96837,1152,604
97165,Fawaris,1732,1022
97278,Tarazed,1034,476
97365,HIP 97365,1195,590
97649,Altair,1016,428
97938,Libertas,1021,405
98036,Alshain,984,369
98110,HIP 98110,1558,810
98337,HIP 98337,1256,552
98543,HIP 98543,1427,671
98920,HIP 98920,1289,530
99711,Phoenicia,910,165
99894,Chechia,1027,238
100453,Sadr,1751,796
101421,Aldulfin,1226,260
101769,Rotanev,1307,293
101958,Sualocin,1341,304
102098,Deneb,1917,820
102488,Aljanah,1715,588
103527,Musica,1318,131
104521,HIP 104521,1353,62
104780,Solaris,1456,125
104858,HIP 104858,1368,40
107310,HIP 107310,1855,254
107354,HIP 107354,1800,190
109176,HIP 109176,1898,90
