Star_ID,Name,X,Y
66192,Liesma,34,33
72487,Merga,416,98
73555,Nekkar,570,52
74961,Nikawiy,591,140
75411,Alkalurops,699,100
75458,Edasich,240,420
75695,Nusakan,888,3
76127,HIP 76127,853,57
76267,Alphecca,961,6
76952,HIP 76952,993,41
77512,HIP 77512,1016,73
77760,HIP 77760,659,284
78159,HIP 78159,1018,123
78493,HIP 78493,961,176
78527,HIP 78527,318,519
79043,Marsic,1272,72
79219,Kamuy,1052,185
79992,HIP 79992,628,437
80076,Hunor,749,385
80331,Athebyne,283,619
80463,Cujam,1386,141
80816,Kornephoros,1220,239
80838,Ogma,830,402
80883,Marfik,1696,59
81022,Rosalíadecastro,1698,73
81126,HIP 81126,743,457
81833,HIP 81833,840,463
82651,Mahsati,1498,290
83000,HIP 83000,1570,292
83207,HIP 83207,1056,479
83608,Alrakis,504,684
83895,Aldhibah,228,782
84345,Rasalgethi,1478,434
84379,Sarin,1226,511
84380,HIP 84380,940,595
84606,HIP 84606,932,611
85112,HIP 85112,943,639
85670,Rastaban,582,761
85693,Maasym,1218,605
86032,Rasalhague,1558,544
86414,HIP 86414,746,762
86614,Dziban,77,901
86742,Cebalrai,1776,545
86782,Alruba,556,819
86974,HIP 86974,1200,700
87585,Grumium,484,867
87808,HIP 87808,976,797
87833,Eltanin,622,858
87933,HIP 87933,1174,769
88794,HIP 88794,1196,820
90344,Fafnir,266,990
91262,Vega,962,1002
91852,Xihe,1021,1033
92420,Sheliak,1104,1062
92895,Kaveh,1878,1027
92946,Alya,1880,1031
