Star_ID,Name,X,Y
17847,Atlas,1441,876
21393,Theemin,46,1052
22491,Mouhoun,231,993
22701,HIP 22701,726,1039
22730,HIP 22730,930,1053
23015,Hassaleh,1734,1047
23685,HIP 23685,297,909
23875,Cursa,744,945
24244,HIP 24244,574,900
24305,HIP 24305,464,884
24327,HIP 24327,548,891
24436,Rigel,669,896
24845,HIP 24845,546,851
24873,HIP 24873,568,851
25336,Bellatrix,1041,859
25428,Elnath,1611,878
25606,Nihal,357,776
25930,Mintaka,878,804
25985,Arneb,436,757
26207,Meissa,1135,803
26241,Hatysa,739,771
26311,Alnilam,857,776
26451,Tianguan,1419,804
26634,Phact,12,665
26727,Alnitak,841,746
27288,HIP 27288,522,678
27366,Saiph,652,686
27913,HIP 27913,1403,703
27989,Betelgeuse,1080,675
28103,HIP 28103,544,622
28380,Mahasim,1849,700
28614,HIP 28614,1139,635
28716,HIP 28716,1403,646
28734,HIP 28734,1483,650
28910,HIP 28910,530,561
29038,HIP 29038,1270,613
29426,HIP 29426,1258,586
29434,HIP 29434,1306,589
29550,Amadioha,145,482
29651,HIP 29651,751,526
29655,HIP 29655,1469,585
30122,Furud,144,443
30277,HIP 30277,54,425
30324,Mirzam,461,454
30343,HIP 30343,1473,538
30419,HIP 30419,1025,493
30665,HIP 30665,1238,494
30860,Lucilinburhuc,1910,547
30867,HIP 30867,739,438
30883,HIP 30883,1418,497
30905,Lusitânia,1185,474
31216,HIP 31216,1098,443
31416,HIP 31416,338,369
31592,HIP 31592,434,366
31681,HIP 31681,1327,435
31978,HIP 31978,1166,399
32246,HIP 32246,1553,422
32349,Sirius,503,319
32362,HIP 32362,1244,380
32533,HIP 32533,1124,356
32759,HIP 32759,88,268
33018,HIP 33018,1791,400
33160,HIP 33160,626,271
33165,HIP 33165,319,253
33347,HIP 33347,499,251
33579,Adhara,186,221
33719,Citalá,797,246
33856,Nganurganity,215,204
34045,Muliphein,538,206
34088,HIP 34088,1450,288
34444,Wezen,258,165
34693,HIP 34693,1707,283
34769,HIP 34769,925,183
35037,HIP 35037,249,126
35350,HIP 35350,1358,191
35550,HIP 35550,1499,198
35904,Aludra,181,70
36046,HIP 36046,1656,188
36188,Gomeisa,1156,109
36850,Castor,1774,156
36962,HIP 36962,1643,124
37279,Procyon,1086,24
37740,HIP 37740,1586,62
37826,Pollux,1683,75
