Star_ID,Name,X,Y
57399,Taiyangshou,96,668
57820,Aniara,152,931
58001,Phecda,147,823
59774,Megrez,237,906
61317,Chara,318,493
62223,La Superba,364,603
62956,Alioth,379,879
63125,Cor Caroli,436,426
64394,HIP 64394,567,178
65378,Mizar,491,866
65477,Alcor,496,868
66192,Liesma,535,843
67301,Alkaid,613,746
67927,Muphrid,875,12
69673,Arcturus,988,74
69732,Xuange,754,706
71053,HIP 71053,967,370
71075,Seginus,892,552
71795,HIP 71795,1186,6
72105,Izar,1067,324
72487,Merga,885,761
72845,Arcalís,1206,143
73555,Nekkar,1000,659
74961,Nikawiy,1054,727
75411,Alkalurops,1132,647
75695,Nusakan,1252,478
76127,HIP 76127,1247,541
76267,Alphecca,1316,446
76952,HIP 76952,1360,461
77070,Unukalhai,1638,25
77450,Gudja,1502,304
77512,HIP 77512,1396,478
77760,HIP 77760,1175,827
78159,HIP 78159,1422,520
78493,HIP 78493,1397,594
79043,Marsic,1618,346
79219,Kamuy,1482,558
79992,HIP 79992,1211,980
80076,Hunor,1302,880
80463,Cujam,1754,344
80816,Kornephoros,1660,521
80838,Ogma,1384,859
81126,HIP 81126,1327,950
81833,HIP 81833,1420,912
83207,HIP 83207,1631,825
84379,Sarin,1808,769
84380,HIP 84380,1576,992
84606,HIP 84606,1576,1011
85112,HIP 85112,1600,1032
85693,Maasym,1850,863
86974,HIP 86974,1881,966
87933,HIP 87933,1892,1047
