Star_ID,Name,X,Y
83207,HIP 83207,1825,962
84012,Sabik,610,1076
84345,Rasalgethi,1376,960
84379,Sarin,1645,910
84405,Guniibuu,321,1061
84880,HIP 84880,680,1005
85693,Maasym,1661,811
85696,Lesath,25,981
85755,HIP 85755,387,960
85927,Shaula,30,965
86032,Rasalhague,1310,842
86263,HIP 86263,606,906
86565,HIP 86565,668,877
86742,Cebalrai,1103,816
86974,HIP 86974,1687,712
87072,HIP 87072,278,871
87261,Fuyue,28,874
87933,HIP 87933,1717,640
88048,HIP 88048,735,761
88414,Pincoya,252,782
88635,Alnasl,201,771
88670,HIP 88670,766,713
88794,HIP 88794,1696,586
89341,Polis,441,701
89931,Kaus Media,208,682
90004,Alasia,666,627
90185,Kaus Australis,84,677
90441,HIP 90441,962,559
90496,Kaus Borealis,319,629
90595,HIP 90595,595,589
91117,HIP 91117,748,534
91852,Xihe,1879,358
92175,HIP 92175,825,450
92202,HIP 92202,802,451
92420,Sheliak,1789,330
92761,Ainalrami,369,466
92791,HIP 92791,1883,297
92814,HIP 92814,549,438
92855,Nunki,276,472
92895,Kaveh,1042,372
92946,Alya,1040,368
93085,HIP 93085,408,439
93194,Sulafat,1767,281
93506,Ascella,176,444
93683,HIP 93683,385,400
93747,Okab,1275,286
94141,Albaldah,399,367
94645,Gumala,313,345
94820,HIP 94820,445,312
95124,Belel,322,310
95168,HIP 95168,469,283
95262,Sika,75,343
95771,Anser,1541,123
95947,Albireo,1628,106
96078,Uruk,1327,117
96406,HIP 96406,278,226
96757,Sham,1363,64
96837,HIP 96837,1349,60
97278,Tarazed,1170,41
97365,HIP 97365,1374,18
97649,Altair,1122,16
98066,Terebellum,214,117
