Star_ID,Name,X,Y
59199,Alchiba,1481,56
59803,Gienah,1292,92
60129,Zaniah,862,114
60965,Algorab,1264,178
61174,HIP 61174,1255,191
61359,Kraz,1439,209
63090,Minelauva,764,341
63608,Vindemiatrix,575,388
64166,HIP 64166,1430,414
64241,Diadem,409,442
64394,HIP 64394,138,465
64962,HIP 64962,1432,472
65109,HIP 65109,1786,475
65474,Spica,1131,516
65936,HIP 65936,1861,529
66249,Heze,870,582
67459,HIP 67459,460,684
67927,Muphrid,394,717
68520,HIP 68520,822,751
68895,HIP 68895,1534,744
68933,Menkent,1790,725
69415,HIP 69415,1552,779
69427,Kang,1120,809
69673,Arcturus,374,846
69701,Syrma,1014,834
69974,Khambalia,1200,843
70306,HIP 70306,1570,838
70755,Elgafar,923,914
71053,HIP 71053,72,939
71795,HIP 71795,516,1006
72105,Izar,159,1022
72220,HIP 72220,822,1033
72339,Mönch,878,1039
72571,HIP 72571,1594,995
72622,Zubenelgenubi,1283,1033
