Star_ID,Name,X,Y
72571,HIP 72571,336,38
72622,Zubenelgenubi,184,318
73714,Brachium,372,141
74785,Zubeneschamali,259,551
76333,Zubenelhakrabi,424,470
77070,Unukalhai,273,1007
77516,HIP 77516,396,775
77634,HIP 77634,706,69
77853,HIP 77853,547,469
78104,Iklil,688,185
78265,Fang,667,262
78401,Dschubba,640,346
78820,Acrab,641,423
78970,HIP 78970,817,32
79374,Jabbah,673,446
79431,Sharjah,672,461
79593,Yed Prior,547,824
79882,Yed Posterior,580,808
80112,Alniyat,779,322
80687,Timir,713,622
80763,Antares,830,319
80883,Marfik,600,996
81022,Rosalíadecastro,611,1003
81266,Paikauhale,879,289
82396,Larawag,1002,170
82514,Xamidimura,1040,83
82545,Pipirima,1042,84
84012,Sabik,971,646
84405,Guniibuu,1074,395
84880,HIP 84880,1011,732
85696,Lesath,1223,156
85755,HIP 85755,1144,482
85927,Shaula,1236,164
86228,Sargas,1288,21
86263,HIP 86263,1126,698
86565,HIP 86565,1133,765
87072,HIP 87072,1255,409
87261,Fuyue,1316,184
88048,HIP 88048,1219,867
88414,Pincoya,1344,409
88635,Alnasl,1367,365
88670,HIP 88670,1254,913
89341,Polis,1368,607
89931,Kaus Media,1447,394
90004,Alasia,1370,845
90185,Kaus Australis,1481,281
90496,Kaus Borealis,1469,512
90595,HIP 90595,1429,787
90887,HIP 90887,1540,148
91117,HIP 91117,1435,955
91875,HIP 91875,1595,190
92175,HIP 92175,1493,1060
92202,HIP 92202,1500,1036
92761,Ainalrami,1612,602
92814,HIP 92814,1591,787
92855,Nunki,1629,510
92953,HIP 92953,1665,76
92989,HIP 92989,1661,220
93085,HIP 93085,1629,647
93174,HIP 93174,1671,227
93506,Ascella,1680,420
93542,HIP 93542,1699,94
93683,HIP 93683,1673,635
93825,HIP 93825,1712,230
94005,HIP 94005,1725,138
94114,Meridiana,1729,208
94141,Albaldah,1702,657
94160,HIP 94160,1733,169
94645,Gumala,1745,577
94820,HIP 94820,1746,717
95124,Belel,1778,594
95168,HIP 95168,1768,749
95241,Arkab Prior,1796,28
95262,Sika,1800,344
95294,Arkab Posterior,1798,19
95347,Rukbat,1805,134
96406,HIP 96406,1872,570
