Star_ID,Name,X,Y
12394,HIP 12394,1908,332
17440,HIP 17440,1768,190
17678,HIP 17678,1719,439
18597,HIP 18597,1733,93
19780,HIP 19780,1682,120
19921,HIP 19921,1675,34
21949,HIP 21949,1614,347
25918,HIP 25918,1549,500
26069,HIP 26069,1444,157
26380,Bubup,1522,436
27100,HIP 27100,1441,247
27530,HIP 27530,1336,22
27890,HIP 27890,1393,193
30438,Canopus,1181,0
32607,HIP 32607,1239,244
32768,HIP 32768,1065,14
34481,HIP 34481,1326,448
35228,HIP 35228,1272,410
37284,Ceibo,1418,630
37504,HIP 37504,1313,532
38041,Tapecue,964,233
39429,Naos,639,59
39794,HIP 39794,1202,507
40702,HIP 40702,1358,648
41037,Avior,995,407
41312,HIP 41312,1127,506
42515,HIP 42515,435,149
42536,HIP 42536,823,372
42568,HIP 42568,970,458
42828,HIP 42828,377,139
42913,Alsephina,854,408
43409,HIP 43409,229,105
44382,HIP 44382,1087,589
44816,Suhail,558,367
45080,HIP 45080,909,535
45238,Miaplacidus,1153,646
45556,Aspidiske,909,556
45941,Markeb,804,533
46651,HIP 46651,448,439
47202,Kalausi,506,492
48235,Natasha,647,593
48774,HIP 48774,756,648
48926,HIP 48926,293,541
50099,HIP 50099,1125,773
50191,HIP 50191,433,655
50371,HIP 50371,908,747
51172,HIP 51172,136,668
51232,HIP 51232,840,772
51839,HIP 51839,1336,833
51986,HIP 51986,572,778
52419,HIP 52419,977,829
52468,HIP 52468,881,825
52521,Macondo,189,774
52727,HIP 52727,600,820
53253,HIP 53253,837,855
54204,HIP 54204,9,885
54463,HIP 54463,840,904
56343,HIP 56343,137,1051
56480,HIP 56480,728,1005
56561,HIP 56561,950,977
57291,Uklun,846,1023
57363,HIP 57363,1047,987
60000,HIP 60000,1373,954
61199,HIP 61199,1210,1046
70638,HIP 70638,1535,984
71680,Men,1582,424
104382,Polaris Australis,1656,858
112405,HIP 112405,1864,843
