Star_ID,Name,X,Y
109268,Alnair,1655,66
82396,Larawag,119,141
82514,Xamidimura,181,57
82545,Pipirima,182,59
84012,Sabik,5,652
84405,Guniibuu,152,394
84880,HIP 84880,41,752
85696,Lesath,352,174
85755,HIP 85755,213,497
85927,Shaula,364,185
86228,Sargas,447,53
86263,HIP 86263,168,724
86565,HIP 86565,170,797
87072,HIP 87072,339,438
87261,Fuyue,440,221
88048,HIP 88048,256,910
88414,Pincoya,429,451
88635,Alnasl,459,411
88670,HIP 88670,291,960
89341,Polis,429,653
89931,Kaus Media,534,451
90004,Alasia,413,895
90185,Kaus Australis,584,346
90422,HIP 90422,689,70
90496,Kaus Borealis,540,570
90595,HIP 90595,475,840
90887,HIP 90887,664,230
91117,HIP 91117,475,1008
91875,HIP 91875,708,279
92761,Ainalrami,670,672
92814,HIP 92814,635,849
92855,Nunki,695,586
92953,HIP 92953,794,187
92989,HIP 92989,764,319
93085,HIP 93085,681,716
93174,HIP 93174,773,327
93506,Ascella,754,507
93542,HIP 93542,822,209
93683,HIP 93683,724,709
93825,HIP 93825,810,336
94005,HIP 94005,837,254
94114,Meridiana,829,319
94141,Albaldah,750,732
94160,HIP 94160,839,284
94645,Gumala,797,661
94820,HIP 94820,787,791
95124,Belel,826,680
95168,HIP 95168,806,823
95241,Arkab Prior,921,169
95262,Sika,873,453
95294,Arkab Posterior,925,160
95347,Rukbat,910,265
96406,HIP 96406,914,665
98032,HIP 98032,1061,253
98066,Terebellum,1029,639
98412,HIP 98412,1069,419
100064,Algedi,1132,994
100310,Alshat,1149,989
100345,Dabih,1154,938
102485,HIP 102485,1310,677
102831,HIP 102831,1327,462
102978,HIP 102978,1342,635
103738,HIP 103738,1389,498
104139,HIP 104139,1432,880
105140,HIP 105140,1478,493
105515,HIP 105515,1533,886
106824,Sāmaya,1590,491
106985,Nashira,1646,883
107556,Deneb Algedi,1692,893
107608,HIP 107608,1646,505
108085,Aldhanab,1648,331
108375,Itonda,1664,317
108661,HIP 108661,1731,556
109111,HIP 109111,1697,261
109139,HIP 109139,1825,940
109422,HIP 109422,1762,438
110997,HIP 110997,1779,125
112122,Tiaki,1807,14
