Star_ID,Name,X,Y
22783,HIP 22783,1798,846
24003,Mago,1804,748
25110,HIP 25110,1910,507
30060,HIP 30060,1476,846
32916,Nervia,1031,1034
33449,HIP 33449,1384,759
36046,HIP 36046,651,1046
36145,HIP 36145,1129,790
36850,Castor,723,956
36962,HIP 36962,604,1004
37740,HIP 37740,525,985
37826,Pollux,609,943
40167,Tegmine,298,890
40526,Tarf,72,936
40687,Násti,1333,496
40843,HIP 40843,519,766
40881,Piautos,440,789
41075,Alsciaukat,896,627
41704,Muscida,1304,468
42446,Gakyid,127,760
42556,Meleph,294,707
42806,Asellus Borealis,338,677
42911,Asellus Australis,252,691
43587,Copernicus,497,582
43674,Stribor,612,548
44066,Acubens,67,644
44127,Talitha,972,444
44248,HIP 44248,818,469
44471,Alkaphrah,947,430
44700,HIP 44700,731,457
44946,Nahn,318,520
45688,HIP 45688,680,404
45860,HIP 45860,618,402
46471,Intercrus,892,329
46750,Alterf,320,383
46952,HIP 46952,660,328
47087,Illyrian,619,325
48455,Rasalas,386,251
49593,HIP 49593,621,159
49669,Regulus,2,177
50335,Adhafera,312,110
50372,Tania Borealis,817,114
50583,Algieba,215,91
50801,Tania Australis,782,88
51233,HIP 51233,661,54
54061,Dubhe,1319,3
58952,Tonatiuh,1745,30
