Star_ID,Name,X,Y
25110,HIP 25110,1145,1049
53910,Merak,323,751
54061,Dubhe,463,752
54539,HIP 54539,8,691
56211,Giausar,662,701
57399,Taiyangshou,126,538
57820,Aniara,383,583
58001,Phecda,286,547
58952,Tonatiuh,860,684
59774,Megrez,393,498
61177,Funi,818,624
61281,HIP 61281,712,574
61317,Chara,41,261
62223,La Superba,166,261
62423,Tianyi,659,512
62956,Alioth,427,362
63076,Taiyi,638,478
63125,Cor Caroli,23,116
65378,Mizar,464,256
65477,Alcor,469,253
66192,Liesma,463,207
67301,Alkaid,412,90
68756,Thuban,730,317
72607,Kochab,961,445
73136,Baekdu,979,455
75097,Pherkad,980,368
75458,Edasich,853,70
78527,HIP 78527,964,17
80331,Athebyne,1050,74
83895,Aldhibah,1186,168
85822,Yildun,1185,692
86614,Dziban,1248,336
90344,Fafnir,1386,198
94376,Altais,1471,297
96100,Alsafi,1482,365
105199,Alderamin,1804,456
106032,Alfirk,1627,576
108917,Kurhah,1805,603
112724,HIP 112724,1788,737
116727,Errai,1484,828
