Star_ID,Name,X,Y
677,Alpheratz,162,95
1067,Algenib,526,16
1547,Citadelle,565,45
1645,HIP 1645,714,16
3092,HIP 3092,171,283
3419,Diphda,1405,31
3479,Cocibolca,1630,3
3760,HIP 3760,776,182
4436,HIP 4436,0,436
4577,HIP 4577,1719,76
4889,HIP 4889,184,419
4906,HIP 4906,782,274
5447,Mirach,95,483
5737,Revati,803,338
5742,HIP 5742,383,434
6193,HIP 6193,323,483
6643,Bélénos,298,523
7007,HIP 7007,859,431
7097,Alpherg,636,486
7884,HIP 7884,889,495
8198,Torcular,805,537
8645,Baten Kaitos,1288,479
8796,Mothallah,305,684
8832,Mesarthim,565,636
8833,HIP 8833,960,558
8903,Sheratan,529,649
9487,Alrescha,981,607
9884,Hamal,476,735
10670,HIP 10670,218,838
10826,Mira,1142,685
12093,HIP 12093,951,827
12191,Buna,9,974
12706,Kaffaljidhma,1017,862
12843,HIP 12843,1563,759
12961,Koeia,1681,741
13061,Lilii Borea,364,992
13209,Bharani,417,998
13254,HIP 13254,121,1035
15474,Angetenar,1633,780
13701,Azha,1335,883
14135,Menkar,1018,983
13993,Ayeyarwady,1642,836
14146,HIP 14146,1718,831
14879,Dalim,1875,849
15197,Zibal,1359,1004
16611,HIP 16611,1717,1034
