Star_ID,Name,X,Y
5054,Nenque,1886,174
8837,HIP 8837,1864,483
10602,HIP 10602,1915,652
11407,HIP 11407,1803,630
12413,HIP 12413,1663,610
12486,HIP 12486,1593,572
12706,Kaffaljidhma,632,53
12843,HIP 12843,1114,322
12961,Koeia,1208,385
13147,HIP 13147,1406,512
15474,Angetenar,1150,381
13701,Azha,868,268
13847,Acamar,1559,653
14135,Menkar,557,152
13993,Ayeyarwady,1120,426
14146,HIP 14146,1177,470
14838,Botein,156,26
14879,Dalim,1270,581
15197,Zibal,812,374
15510,HIP 15510,1572,781
15578,Intan,1356,676
15900,HIP 15900,378,227
16537,Ran,780,476
16611,HIP 16611,1052,609
17096,Tupi,1772,973
17378,Rana,760,536
17651,HIP 17651,1057,694
17797,HIP 17797,1385,849
17874,HIP 17874,1350,838
18543,Zaurak,809,657
18724,HIP 18724,196,398
19587,Beid,621,668
19747,HIP 19747,1451,1010
19849,Keid,632,696
20205,Prima Hyadum,67,474
20455,Secunda Hyadum,10,470
21248,Beemim,1232,986
20894,Chamukuy,36,524
21109,Hoggar,303,667
21393,Theemin,1128,1016
21444,HIP 21444,479,777
21594,Sceptrum,734,891
22109,HIP 22109,455,830
22449,Tabit,196,752
22491,Mouhoun,951,1045
22701,HIP 22701,490,896
22730,HIP 22730,296,820
23875,Cursa,446,982
24244,HIP 24244,603,1070
24436,Rigel,508,1052
25336,Bellatrix,118,977
