Star_ID,Name,X,Y
677,Alpheratz,458,229
746,Caph,1142,548
1067,Algenib,134,44
2920,Fulu,1072,402
3092,HIP 3092,579,96
3179,Schedar,1135,426
3821,Achird,1178,419
3881,HIP 3881,829,186
107418,Castula,1220,418
4436,HIP 4436,793,122
5447,Mirach,771,25
6411,Adhil,1008,131
6686,Ruchbah,1298,363
7513,Titawin,971,12
7607,Nembus,1112,132
8886,Segin,1420,364
13192,Nushagak,1650,458
13268,Miram,1450,95
14328,HIP 14328,1465,14
16228,HIP 16228,1617,131
17959,HIP 17959,1765,403
18505,HIP 18505,1730,183
22783,HIP 22783,1905,251
85822,Yildun,1831,992
105199,Alderamin,1154,1069
106032,Alfirk,1352,1007
107136,Azelfafage,854,1023
107310,HIP 107310,268,1028
107354,HIP 107354,184,1023
108917,Kurhah,1193,936
109176,HIP 109176,183,886
109352,HIP 109352,392,890
109492,HIP 109492,1030,914
109937,HIP 109937,513,864
110538,HIP 110538,882,860
110609,HIP 110609,813,851
111022,HIP 111022,771,826
111104,HIP 111104,657,808
111169,HIP 111169,836,825
112158,Matar,340,694
112724,HIP 112724,1241,818
112748,Sadalbari,203,625
113881,Scheat,311,566
115250,Salm,228,440
115623,Alkarab,228,409
116076,Veritate,625,506
116727,Errai,1547,792
