Star_ID,Name,X,Y
66192,Liesma,1911,875
67301,Alkaid,1779,847
67459,HIP 67459,921,979
67927,Muphrid,983,940
68520,HIP 68520,551,936
69427,Kang,238,879
69673,Arcturus,989,814
69701,Syrma,350,854
69732,Xuange,1672,734
69974,Khambalia,153,841
70755,Elgafar,445,771
71053,HIP 71053,1261,698
71075,Seginus,1462,681
71795,HIP 71795,843,671
72105,Izar,1174,632
72220,HIP 72220,545,651
72339,Mönch,490,645
72487,Merga,1658,584
72622,Zubenelgenubi,75,634
72845,Arcalís,952,593
73555,Nekkar,1507,530
74785,Zubeneschamali,250,460
74961,Nikawiy,1542,446
75411,Alkalurops,1430,417
75695,Nusakan,1221,395
76127,HIP 76127,1279,369
76267,Alphecca,1163,355
76333,Zubenelhakrabi,103,341
76952,HIP 76952,1154,310
77070,Unukalhai,656,284
77450,Gudja,951,266
77512,HIP 77512,1150,271
77516,HIP 77516,404,247
77760,HIP 77760,1569,285
77853,HIP 77853,48,222
78159,HIP 78159,1173,227
78493,HIP 78493,1250,211
79043,Marsic,930,149
79219,Kamuy,1176,156
79593,Yed Prior,399,85
79882,Yed Posterior,373,59
79992,HIP 79992,1687,172
80076,Hunor,1549,145
80463,Cujam,861,37
80816,Kornephoros,1054,26
80838,Ogma,1487,85
81126,HIP 81126,1597,86
81833,HIP 81833,1513,24
