Star_ID,Name,X,Y
746,Caph,371,297
2920,Fulu,537,271
3179,Schedar,495,325
3821,Achird,490,369
3881,HIP 3881,824,105
107418,Castula,479,411
4436,HIP 4436,896,93
4889,HIP 4889,1055,21
5447,Mirach,994,106
6193,HIP 6193,1203,37
6411,Adhil,817,292
6643,Bélénos,1191,82
6686,Ruchbah,512,503
7513,Titawin,939,295
7607,Nembus,785,389
8796,Mothallah,1241,231
8832,Mesarthim,1481,119
8886,Segin,480,620
8903,Sheratan,1448,142
9640,Almach,976,418
9884,Hamal,1417,239
10670,HIP 10670,1196,394
12191,Buna,1039,556
13061,Lilii Borea,1361,508
13192,Nushagak,337,823
13209,Bharani,1412,504
13254,HIP 13254,1147,589
13268,Miram,728,714
14328,HIP 14328,799,748
14576,Algol,1106,688
14668,Misam,1013,716
14838,Botein,1634,574
15863,Mirfak,903,803
16228,HIP 16228,655,861
17358,HIP 17358,966,871
18246,Atik,1355,825
17489,Celaeno,1560,796
17499,Electra,1564,795
17531,Taygeta,1555,799
17573,Maia,1559,802
17579,Asterope,1554,803
17608,Merope,1570,803
17702,Alcyone,1567,811
17851,Pleione,1568,821
17959,HIP 17959,368,946
18505,HIP 18505,584,954
18532,HIP 18532,1169,918
18614,Menkib,1276,913
18724,HIP 18724,1889,845
20205,Prima Hyadum,1819,983
20455,Secunda Hyadum,1768,1009
20648,HIP 20648,1759,1027
20889,Ain,1726,1050
20894,Chamukuy,1818,1043
25110,HIP 25110,137,1069
109492,HIP 109492,24,74
112724,HIP 112724,67,325
116727,Errai,22,651
