Star_ID,Name,X,Y
30060,HIP 30060,203,81
30860,Lucilinburhuc,730,20
31681,HIP 31681,1313,16
31978,HIP 31978,1485,31
32246,HIP 32246,1091,66
32362,HIP 32362,1407,60
32533,HIP 32533,1535,71
32916,Nervia,694,137
33018,HIP 33018,870,129
33449,HIP 33449,242,207
33719,Citalá,1897,166
34088,HIP 34088,1211,180
34693,HIP 34693,968,224
34769,HIP 34769,1759,239
35350,HIP 35350,1313,265
35550,HIP 35550,1175,274
36046,HIP 36046,1029,303
36145,HIP 36145,490,306
36188,Gomeisa,1523,329
36850,Castor,926,349
36962,HIP 36962,1050,361
37279,Procyon,1598,412
37740,HIP 37740,1109,412
37826,Pollux,1019,411
39211,HIP 39211,1759,572
39863,HIP 39863,1796,625
40167,Tegmine,1263,588
40526,Tarf,1473,640
40687,Násti,159,477
40843,HIP 40843,1020,603
40881,Piautos,1099,616
41075,Alsciaukat,624,562
41704,Muscida,173,518
42402,Minchir,1603,803
42446,Gakyid,1357,768
42556,Meleph,1192,748
42806,Asellus Borealis,1142,756
42911,Asellus Australis,1222,778
43109,Ashlesha,1516,842
43587,Copernicus,963,775
43674,Stribor,846,757
44066,Acubens,1364,891
44127,Talitha,472,696
44248,HIP 44248,625,741
44471,Alkaphrah,489,720
44700,HIP 44700,699,789
44946,Nahn,1097,902
45336,HIP 45336,1590,1040
45688,HIP 45688,724,859
45860,HIP 45860,779,887
46471,Intercrus,495,838
46750,Alterf,1042,1023
46952,HIP 46952,710,937
47087,Illyrian,747,958
50372,Tania Borealis,474,1073
53910,Merak,61,1050
