Star_ID,Name,X,Y
677,Alpheratz,464,91
1067,Algenib,645,399
1547,Citadelle,631,443
1645,HIP 1645,709,568
3092,HIP 3092,290,149
3760,HIP 3760,581,686
4436,HIP 4436,100,21
4889,HIP 4889,162,198
4906,HIP 4906,497,726
5447,Mirach,76,126
5737,Revati,445,772
5742,HIP 5742,205,398
6193,HIP 6193,139,353
6643,Bélénos,92,340
7007,HIP 7007,378,862
7097,Alpherg,239,664
7884,HIP 7884,327,918
8198,Torcular,251,851
8832,Mesarthim,63,646
8833,HIP 8833,295,1014
8903,Sheratan,36,613
9487,Alrescha,254,1056
106278,Sadalsuud,1780,212
106786,Bunda,1782,287
106985,Nashira,1903,495
107251,Bosona,1744,299
107556,Deneb Algedi,1856,508
109074,Sadalmelik,1514,235
109139,HIP 109139,1718,527
109427,Biham,1388,118
110003,Ancha,1571,434
110395,Sadachbia,1449,319
110813,Lionrock,1659,675
111123,HIP 111123,1543,546
111497,HIP 111497,1359,345
111710,Situla,1409,438
111954,HIP 111954,1732,939
112029,Homam,1159,149
112716,HIP 112716,1488,676
113136,Skat,1495,741
113368,Fomalhaut,1686,1053
113889,Fumalsamakah,1156,374
113963,Markab,978,151
114322,Ebla,1220,516
114341,HIP 114341,1500,907
114855,HIP 114855,1288,679
114971,HIP 114971,1098,434
115227,HIP 115227,1051,404
115250,Salm,769,38
115438,HIP 115438,1417,932
115623,Alkarab,752,62
115738,HIP 115738,1079,511
115830,HIP 115830,998,413
116771,HIP 116771,950,472
116928,HIP 116928,996,556
117245,HIP 117245,949,538
118268,HIP 118268,835,518
