Star_ID,Name,X,Y
1067,Algenib,1720,199
1547,Citadelle,1677,224
1645,HIP 1645,1645,376
2247,Felixvarela,1460,987
3419,Diphda,1358,1008
3760,HIP 3760,1465,369
4906,HIP 4906,1376,338
5737,Revati,1308,334
7007,HIP 7007,1200,351
7097,Alpherg,1233,120
7884,HIP 7884,1128,354
8198,Torcular,1121,259
8645,Baten Kaitos,993,729
8833,HIP 8833,1044,396
9487,Alrescha,990,397
10826,Mira,858,517
12093,HIP 12093,796,288
12706,Kaffaljidhma,740,338
12843,HIP 12843,636,876
12961,Koeia,610,989
15474,Angetenar,592,932
13701,Azha,606,623
14135,Menkar,626,294
13993,Ayeyarwady,538,920
14146,HIP 14146,515,991
15197,Zibal,486,602
15900,HIP 15900,510,142
16537,Ran,376,603
16611,HIP 16611,332,917
17378,Rana,310,601
17651,HIP 17651,248,953
18543,Zaurak,203,687
18724,HIP 18724,303,3
19587,Beid,134,499
19849,Keid,109,518
21109,Hoggar,54,170
116771,HIP 116771,1901,490
116928,HIP 116928,1867,591
117245,HIP 117245,1847,540
118268,HIP 118268,1777,434
