Star_ID,Name,X,Y
61317,Chara,98,364
62223,La Superba,128,484
62423,Tianyi,30,1062
62956,Alioth,102,770
63076,Taiyi,58,1028
63125,Cor Caroli,230,314
64394,HIP 64394,405,84
65378,Mizar,220,772
65477,Alcor,224,775
66192,Liesma,267,755
67301,Alkaid,361,667
68756,Thuban,259,1058
69673,Arcturus,844,55
69732,Xuange,509,647
71053,HIP 71053,774,344
71075,Seginus,670,513
71795,HIP 71795,1052,23
72105,Izar,880,314
72487,Merga,633,722
72845,Arcalís,1047,160
73555,Nekkar,762,636
74961,Nikawiy,806,712
75411,Alkalurops,894,643
75458,Edasich,549,1069
75695,Nusakan,1038,495
76127,HIP 76127,1023,556
76267,Alphecca,1105,474
76952,HIP 76952,1146,495
77070,Unukalhai,1484,120
77450,Gudja,1307,365
77512,HIP 77512,1178,517
77760,HIP 77760,912,827
78159,HIP 78159,1197,562
78493,HIP 78493,1161,630
79043,Marsic,1412,424
79219,Kamuy,1250,608
79593,Yed Prior,1816,50
79882,Yed Posterior,1855,48
79992,HIP 79992,928,983
80076,Hunor,1029,896
80463,Cujam,1543,444
80816,Kornephoros,1426,598
80838,Ogma,1112,886
80883,Marfik,1793,242
81022,Rosalíadecastro,1800,253
81126,HIP 81126,1045,967
81833,HIP 81833,1140,943
82651,Mahsati,1706,537
83000,HIP 83000,1775,510
83207,HIP 83207,1356,886
84345,Rasalgethi,1747,682
84379,Sarin,1532,856
84380,HIP 84380,1282,1039
84606,HIP 84606,1279,1058
85693,Maasym,1561,951
86032,Rasalhague,1869,755
86974,HIP 86974,1577,1052
