Star_ID,Name,X,Y
57363,HIP 57363,1825,941
60000,HIP 60000,1501,1061
60260,Ginan,1908,752
60644,Tupã,1822,804
60718,Acrux,1840,786
61199,HIP 61199,1641,929
61585,HIP 61585,1696,870
62322,HIP 62322,1702,835
62434,Mimosa,1861,672
66657,HIP 66657,1808,420
67472,HIP 67472,1911,132
109268,Alnair,129,1077
68282,HIP 68282,1842,171
68702,Hadar,1644,540
70576,HIP 70576,1713,138
70638,HIP 70638,1336,1062
71352,HIP 71352,1694,41
71536,HIP 71536,1630,225
71681,Toliman,1534,508
71683,Rigil Kentaurus,1534,508
71860,HIP 71860,1627,168
71908,HIP 71908,1492,606
72370,HIP 72370,1363,944
74395,HIP 74395,1475,261
74824,HIP 74824,1428,428
74946,HIP 74946,1380,674
75323,HIP 75323,1407,438
76351,Karaka,1302,959
76552,HIP 76552,1389,3
77952,HIP 77952,1302,533
78639,HIP 78639,1274,174
79509,HIP 79509,1239,312
80000,HIP 80000,1207,201
80582,HIP 80582,1169,139
81065,HIP 81065,1236,924
81852,HIP 81852,1220,891
82273,Atria,1177,681
82363,HIP 82363,1129,437
82671,HIP 82671,1028,29
83081,HIP 83081,1085,368
83547,Rapeto,986,64
84143,HIP 84143,951,72
84787,Inquill,958,210
85258,HIP 85258,992,382
85267,HIP 85267,998,403
85727,HIP 85727,1016,510
85792,HIP 85792,922,257
86228,Sargas,838,103
86796,Cervantes,894,321
86929,HIP 86929,1013,618
88714,HIP 88714,796,318
88866,HIP 88866,946,621
90098,HIP 90098,883,595
90185,Kaus Australis,530,7
90422,HIP 90422,670,270
90568,HIP 90568,705,341
90887,HIP 90887,565,147
91792,HIP 91792,978,828
91875,HIP 91875,497,149
92609,HIP 92609,823,657
92953,HIP 92953,514,276
92989,HIP 92989,429,166
93015,HIP 93015,890,763
93174,HIP 93174,416,168
93506,Ascella,283,28
93542,HIP 93542,478,284
93825,HIP 93825,384,192
94005,HIP 94005,433,267
94114,Meridiana,386,219
94160,HIP 94160,407,249
95241,Arkab Prior,448,389
95262,Sika,245,165
95294,Arkab Posterior,452,397
95347,Rukbat,377,320
96406,HIP 96406,35,51
98032,HIP 98032,292,452
98412,HIP 98412,145,355
98495,HIP 98495,899,960
99240,HIP 99240,750,876
100751,Peacock,522,785
102395,HIP 102395,703,955
103227,HIP 103227,512,894
105319,HIP 105319,355,926
105858,HIP 105858,642,1049
