Star_ID,Name,X,Y
17847,Atlas,1347,839
69415,HIP 69415,1676,31
70306,HIP 70306,1673,94
71795,HIP 71795,594,15
72105,Izar,238,6
72220,HIP 72220,891,86
72339,Mönch,945,102
72571,HIP 72571,1640,251
72622,Zubenelgenubi,1336,191
72845,Arcalís,468,78
73714,Brachium,1555,316
74785,Zubeneschamali,1142,321
75177,HIP 75177,1820,472
75695,Nusakan,159,256
76127,HIP 76127,95,278
76267,Alphecca,218,304
76333,Zubenelhakrabi,1258,454
76952,HIP 76952,223,353
77070,Unukalhai,727,430
77450,Gudja,429,417
77512,HIP 77512,224,394
77516,HIP 77516,965,498
77634,HIP 77634,1723,618
77853,HIP 77853,1290,571
78104,Iklil,1603,634
78159,HIP 78159,196,438
78265,Fang,1522,634
78384,HIP 78384,1843,686
78401,Dschubba,1432,630
78493,HIP 78493,113,449
78820,Acrab,1357,651
78970,HIP 78970,1794,718
79043,Marsic,440,538
79219,Kamuy,188,512
79374,Jabbah,1343,688
79431,Sharjah,1328,691
79593,Yed Prior,950,651
79882,Yed Posterior,972,678
80112,Alniyat,1492,761
80463,Cujam,501,655
80687,Timir,1179,768
80763,Antares,1509,811
80816,Kornephoros,306,654
80883,Marfik,796,733
81022,Rosalíadecastro,792,745
81266,Paikauhale,1551,853
82396,Larawag,1706,946
82514,Xamidimura,1808,962
82545,Pipirima,1807,964
82651,Mahsati,525,838
83000,HIP 83000,587,872
83207,HIP 83207,23,785
84012,Sabik,1211,1031
84345,Rasalgethi,441,957
84379,Sarin,168,907
85693,Maasym,113,994
86974,HIP 86974,46,1079
