Star_ID,Name,X,Y
7884,HIP 7884,22,158
8198,Torcular,2,262
8833,HIP 8833,125,138
9487,Alrescha,182,155
10826,Mira,357,74
12093,HIP 12093,346,325
12706,Kaffaljidhma,418,293
13061,Lilii Borea,152,925
13209,Bharani,184,880
13701,Azha,644,60
14135,Menkar,515,369
14838,Botein,386,753
15197,Zibal,749,123
15900,HIP 15900,582,546
16537,Ran,850,162
17378,Rana,910,187
17489,Celaeno,513,948
17499,Electra,515,944
17531,Taygeta,513,953
17573,Maia,517,952
17579,Asterope,515,957
17608,Merope,525,944
17702,Alcyone,529,951
17851,Pleione,538,956
18543,Zaurak,1036,150
18724,HIP 18724,737,726
19587,Beid,1029,338
19849,Keid,1057,329
20205,Prima Hyadum,802,851
20455,Secunda Hyadum,795,903
20648,HIP 20648,803,919
20889,Ain,804,956
20894,Chamukuy,846,883
21109,Hoggar,998,645
21421,Aldebaran,876,918
21444,HIP 21444,1120,487
21594,Sceptrum,1261,251
22109,HIP 22109,1169,516
22449,Tabit,1069,752
22491,Mouhoun,1447,56
22701,HIP 22701,1236,490
22730,HIP 22730,1142,666
23685,HIP 23685,1505,144
23875,Cursa,1313,543
24244,HIP 24244,1419,404
24305,HIP 24305,1474,307
24327,HIP 24327,1437,383
24436,Rigel,1388,493
24845,HIP 24845,1475,396
24873,HIP 24873,1467,416
25336,Bellatrix,1268,848
25606,Nihal,1611,243
25930,Mintaka,1389,723
25985,Arneb,1602,325
26207,Meissa,1276,959
26241,Hatysa,1477,607
26311,Alnilam,1424,716
26727,Alnitak,1458,713
27288,HIP 27288,1648,435
27366,Saiph,1592,558
27989,Betelgeuse,1419,969
28103,HIP 28103,1695,477
28614,HIP 28614,1429,1043
28910,HIP 28910,1760,486
29651,HIP 29651,1707,718
30324,Mirzam,1892,457
30419,HIP 30419,1618,1001
30867,HIP 30867,1800,743
