Star_ID,Name,X,Y
17959,HIP 17959,1803,79
24003,Mago,1823,264
25110,HIP 25110,1573,202
33449,HIP 33449,1898,696
40687,Násti,1625,775
41704,Muscida,1597,807
53910,Merak,1100,932
54061,Dubhe,1131,800
56211,Giausar,1123,598
57399,Taiyangshou,861,1074
57820,Aniara,954,841
58001,Phecda,901,926
58952,Tonatiuh,1148,401
59774,Megrez,875,815
61177,Funi,1081,430
61281,HIP 61281,1011,523
62223,La Superba,609,986
62423,Tianyi,940,563
62956,Alioth,752,757
63076,Taiyi,903,575
65378,Mizar,657,702
65477,Alcor,655,697
66192,Liesma,610,694
67301,Alkaid,489,724
68756,Thuban,764,456
69732,Xuange,349,668
71075,Seginus,133,706
72487,Merga,280,536
72607,Kochab,933,253
73136,Baekdu,947,237
73555,Nekkar,116,541
74961,Nikawiy,119,447
75097,Pherkad,861,219
75458,Edasich,543,292
77760,HIP 77760,94,278
78527,HIP 78527,510,173
79992,HIP 79992,180,133
80076,Hunor,35,141
80331,Athebyne,581,97
81126,HIP 81126,70,69
85822,Yildun,1226,81
