Star_ID,Name,X,Y
43587,Copernicus,104,873
43674,Stribor,222,924
44127,Talitha,593,1066
44248,HIP 44248,447,992
44471,Alkaphrah,580,1039
44700,HIP 44700,381,927
44946,Nahn,4,697
45688,HIP 45688,374,850
45860,HIP 45860,325,808
46471,Intercrus,595,921
46750,Alterf,102,592
46952,HIP 46952,406,776
47087,Illyrian,375,746
48455,Rasalas,243,536
49593,HIP 49593,482,617
49669,Regulus,12,218
50335,Adhafera,280,382
50372,Tania Borealis,664,702
50583,Algieba,223,304
50801,Tania Australis,652,660
51233,HIP 51233,578,561
53229,Praecipua,623,423
53721,Chalawan,753,514
53910,Merak,1033,796
54061,Dubhe,1131,889
54539,HIP 54539,856,557
54872,Zosma,475,83
55219,Alula Borealis,702,314
56211,Giausar,1312,988
56508,Formosa,574,1
57399,Taiyangshou,1029,524
57820,Aniara,1185,715
58001,Phecda,1137,628
59774,Megrez,1246,659
61177,Funi,1486,1040
61281,HIP 61281,1438,926
61317,Chara,1128,278
62223,La Superba,1219,348
62423,Tianyi,1439,842
62956,Alioth,1356,578
63076,Taiyi,1446,802
63125,Cor Caroli,1193,163
65378,Mizar,1449,518
65477,Alcor,1454,518
66192,Liesma,1478,479
67301,Alkaid,1505,356
68756,Thuban,1624,733
69732,Xuange,1615,252
71075,Seginus,1668,36
72487,Merga,1768,241
72607,Kochab,1730,995
73136,Baekdu,1738,1017
73555,Nekkar,1829,84
74961,Nikawiy,1918,124
75097,Pherkad,1800,944
75458,Edasich,1886,601
