Star_ID,Name,X,Y
1599,HIP 1599,231,272
2021,HIP 2021,388,556
2484,HIP 2484,176,245
5529,Emiw,138,382
11001,HIP 11001,75,567
12394,HIP 12394,45,602
17678,HIP 17678,160,787
21949,HIP 21949,71,902
25918,HIP 25918,237,956
26380,Bubup,173,991
37284,Ceibo,389,1073
60000,HIP 60000,723,1054
70638,HIP 70638,717,894
71680,Men,155,930
71681,Toliman,1271,1076
71683,Rigil Kentaurus,1271,1076
71908,HIP 71908,1171,1035
72370,HIP 72370,833,917
74395,HIP 74395,1520,1011
74824,HIP 74824,1349,967
74946,HIP 74946,1100,925
75141,HIP 75141,1833,1005
75323,HIP 75323,1338,946
76297,HIP 76297,1823,932
76351,Karaka,816,858
76552,HIP 76552,1785,916
77952,HIP 77952,1240,843
78384,HIP 78384,1897,798
78639,HIP 78639,1604,802
79509,HIP 79509,1461,772
80000,HIP 80000,1574,734
80582,HIP 80582,1637,693
81065,HIP 81065,848,792
81852,HIP 81852,880,774
82273,Atria,1086,723
82363,HIP 82363,1330,665
82514,Xamidimura,1860,522
82545,Pipirima,1860,519
82671,HIP 82671,1744,542
83081,HIP 83081,1398,617
83547,Rapeto,1706,500
84143,HIP 84143,1696,464
84787,Inquill,1553,478
85258,HIP 85258,1378,523
85267,HIP 85267,1358,530
85696,Lesath,1809,317
85727,HIP 85727,1251,553
85792,HIP 85792,1502,444
85927,Shaula,1808,301
86228,Sargas,1656,349
86796,Cervantes,1436,420
86929,HIP 86929,1142,556
87261,Fuyue,1771,221
88635,Alnasl,1885,52
88714,HIP 88714,1432,319
88866,HIP 88866,1135,490
90098,HIP 90098,1158,425
90185,Kaus Australis,1734,21
90422,HIP 90422,1473,187
90568,HIP 90568,1403,227
90887,HIP 90887,1592,69
91792,HIP 91792,931,533
91875,HIP 91875,1584,0
92609,HIP 92609,1092,368
92953,HIP 92953,1454,27
93015,HIP 93015,990,442
98495,HIP 98495,797,463
99240,HIP 99240,870,311
100751,Peacock,942,78
102395,HIP 102395,788,270
103227,HIP 103227,833,77
104382,Polaris Australis,577,801
105858,HIP 105858,692,217
107089,HIP 107089,608,510
110130,HIP 110130,557,70
112405,HIP 112405,534,611
114996,HIP 114996,354,37
116084,Poerava,307,49
