Star_ID,Name,X,Y
65474,Spica,338,7
66249,Heze,95,172
68520,HIP 68520,117,364
68895,HIP 68895,805,107
68933,Menkent,1038,24
69415,HIP 69415,831,135
69427,Kang,431,302
69701,Syrma,338,366
69974,Khambalia,520,306
70306,HIP 70306,864,185
70576,HIP 70576,1288,35
70755,Elgafar,283,480
71352,HIP 71352,1227,106
71536,HIP 71536,1405,45
71860,HIP 71860,1363,81
72220,HIP 72220,240,635
72339,Mönch,295,616
72571,HIP 72571,930,320
72622,Zubenelgenubi,664,453
73714,Brachium,904,419
74395,HIP 74395,1528,146
74785,Zubeneschamali,589,673
74824,HIP 74824,1696,81
75141,HIP 75141,1286,320
75177,HIP 75177,1190,375
75323,HIP 75323,1718,92
76297,HIP 76297,1330,370
76333,Zubenelhakrabi,764,705
76552,HIP 76552,1368,364
77070,Unukalhai,320,1029
77516,HIP 77516,561,928
77634,HIP 77634,1210,537
77853,HIP 77853,862,774
77952,HIP 77952,1869,122
78104,Iklil,1134,623
78265,Fang,1075,674
78384,HIP 78384,1336,510
78401,Dschubba,1007,728
78639,HIP 78639,1573,365
78820,Acrab,964,791
78970,HIP 78970,1322,563
79374,Jabbah,978,828
79431,Sharjah,968,840
79509,HIP 79509,1712,315
79593,Yed Prior,651,1059
79882,Yed Posterior,686,1067
80000,HIP 80000,1634,407
80112,Alniyat,1135,785
80582,HIP 80582,1600,474
80687,Timir,908,997
80763,Antares,1179,810
81266,Paikauhale,1237,812
82363,HIP 82363,1890,339
82396,Larawag,1406,777
82514,Xamidimura,1485,721
82545,Pipirima,1486,723
82671,HIP 82671,1576,655
83081,HIP 83081,1854,421
83547,Rapeto,1629,676
84143,HIP 84143,1653,703
84405,Guniibuu,1347,1012
84787,Inquill,1777,627
85696,Lesath,1609,881
85792,HIP 85792,1840,636
85927,Shaula,1616,895
86228,Sargas,1737,792
86796,Cervantes,1915,628
87261,Fuyue,1679,954
90887,HIP 90887,1904,1038
