Star_ID,Name,X,Y
71053,HIP 71053,1770,912
71075,Seginus,1865,717
72105,Izar,1659,952
72487,Merga,1877,486
73555,Nekkar,1751,596
74961,Nikawiy,1694,522
75411,Alkalurops,1611,606
75458,Edasich,1901,102
75695,Nusakan,1477,775
76127,HIP 76127,1487,711
76267,Alphecca,1410,802
76952,HIP 76952,1366,784
77450,Gudja,1212,927
77512,HIP 77512,1332,765
77760,HIP 77760,1567,417
78159,HIP 78159,1308,721
78493,HIP 78493,1338,649
78527,HIP 78527,1781,42
79043,Marsic,1104,874
79219,Kamuy,1252,680
79992,HIP 79992,1527,262
80076,Hunor,1439,365
80463,Cujam,975,862
80816,Kornephoros,1079,704
80838,Ogma,1357,386
80883,Marfik,741,1063
81022,Rosalíadecastro,734,1052
81126,HIP 81126,1412,296
81833,HIP 81833,1321,334
82651,Mahsati,814,781
83000,HIP 83000,750,810
83207,HIP 83207,1118,418
84345,Rasalgethi,767,648
84379,Sarin,953,466
84380,HIP 84380,1169,260
84606,HIP 84606,1169,242
85112,HIP 85112,1146,223
85693,Maasym,916,380
86032,Rasalhague,649,589
86263,HIP 86263,103,1079
86414,HIP 86414,1267,17
86565,HIP 86565,135,1012
86742,Cebalrai,463,686
86974,HIP 86974,889,288
87808,HIP 87808,1042,96
87933,HIP 87933,879,215
88048,HIP 88048,115,867
88670,HIP 88670,112,805
88794,HIP 88794,836,181
90441,HIP 90441,189,547
92175,HIP 92175,0,531
92895,Kaveh,153,331
92946,Alya,150,329
93747,Okab,321,127
