Star_ID,Name,X,Y
765,HIP 765,1074,336
1599,HIP 1599,1333,741
2021,HIP 2021,1520,1001
2072,HIP 2072,983,342
2081,Ankaa,961,316
2484,HIP 2484,1278,723
3479,Cocibolca,623,82
4577,HIP 4577,618,190
5054,Nenque,781,389
5348,Wurren,1059,666
5529,Emiw,1258,856
7083,HIP 7083,885,634
7588,Achernar,1033,776
8645,Baten Kaitos,19,115
8837,HIP 8837,774,670
9007,HIP 9007,879,751
9236,HIP 9236,1085,893
10602,HIP 10602,836,818
11001,HIP 11001,1213,1034
11407,HIP 11407,732,810
12394,HIP 12394,1186,1069
12413,HIP 12413,597,806
12484,HIP 12484,863,934
12486,HIP 12486,526,776
12843,HIP 12843,15,541
12961,Koeia,119,608
13147,HIP 13147,333,731
15474,Angetenar,56,606
13847,Acamar,500,859
13993,Ayeyarwady,25,656
14146,HIP 14146,89,702
14240,HIP 14240,958,1056
14879,Dalim,198,814
15510,HIP 15510,530,983
15578,Intan,298,906
17874,HIP 17874,314,1076
109268,Alnair,1567,137
102395,HIP 102395,1891,635
103227,HIP 103227,1887,420
105319,HIP 105319,1796,281
105858,HIP 105858,1778,603
107089,HIP 107089,1744,927
110130,HIP 110130,1607,486
110997,HIP 110997,1448,77
112122,Tiaki,1420,180
112405,HIP 112405,1678,1043
112623,HIP 112623,1436,296
113638,HIP 113638,1405,348
114131,HIP 114131,1285,143
114421,HIP 114421,1290,190
114996,HIP 114996,1407,500
116084,Poerava,1365,520
116231,HIP 116231,1105,75
