Star_ID,Name,X,Y
1067,Algenib,1297,1032
1547,Citadelle,1336,1061
1645,HIP 1645,1486,1025
100453,Sadr,164,172
102098,Deneb,123,334
102488,Aljanah,374,166
104780,Solaris,879,26
107136,Azelfafage,156,646
107310,HIP 107310,660,359
107315,Enif,1078,133
107354,HIP 107354,729,323
109074,Sadalmelik,1372,142
109176,HIP 109176,795,431
109352,HIP 109352,625,530
109427,Biham,1233,238
109492,HIP 109492,48,840
109937,HIP 109937,537,613
110003,Ancha,1579,125
110395,Sadachbia,1440,223
110538,HIP 110538,215,810
110609,HIP 110609,283,782
110813,Lionrock,1842,82
111022,HIP 111022,334,782
111104,HIP 111104,444,736
111123,HIP 111123,1687,177
111169,HIP 111169,276,817
111497,HIP 111497,1446,317
111710,Situla,1550,288
112029,Homam,1208,463
112158,Matar,768,662
112716,HIP 112716,1810,260
112748,Sadalbari,912,644
113136,Skat,1879,266
113881,Scheat,860,747
113889,Fumalsamakah,1425,524
113963,Markab,1161,636
114322,Ebla,1583,496
114855,HIP 114855,1766,468
114971,HIP 114971,1470,598
115227,HIP 115227,1427,636
115250,Salm,995,799
115623,Alkarab,1012,822
115738,HIP 115738,1541,637
115830,HIP 115830,1421,690
116076,Veritate,640,976
116771,HIP 116771,1465,755
116928,HIP 116928,1563,733
117245,HIP 117245,1531,775
118268,HIP 118268,1476,883
