Star_ID,Name,X,Y
14838,Botein,292,1027
15900,HIP 15900,84,807
18246,Atik,674,1014
17489,Celaeno,496,908
17499,Electra,493,906
17531,Taygeta,502,909
17573,Maia,501,904
17579,Asterope,506,906
17608,Merope,493,896
17702,Alcyone,500,892
17851,Pleione,506,884
18532,HIP 18532,881,1049
18614,Menkib,791,991
18724,HIP 18724,291,660
20205,Prima Hyadum,427,609
20455,Secunda Hyadum,478,622
20648,HIP 20648,495,616
20889,Ain,532,619
20894,Chamukuy,464,569
21109,Hoggar,242,376
21421,Aldebaran,504,543
21444,HIP 21444,97,216
21881,HIP 21881,656,612
22109,HIP 22109,139,170
22449,Tabit,366,322
22701,HIP 22701,126,92
22730,HIP 22730,291,229
23015,Hassaleh,907,706
23416,Almaaz,1130,853
23453,Saclateni,1078,808
23767,Haedus,1093,796
23875,Cursa,200,22
24608,Capella,1215,838
25336,Bellatrix,504,139
25428,Elnath,923,513
26207,Meissa,615,156
26451,Tianguan,831,340
27913,HIP 27913,884,255
27989,Betelgeuse,657,19
28360,Menkalinan,1328,684
28380,Mahasim,1197,540
28614,HIP 28614,731,27
28716,HIP 28716,922,213
28734,HIP 28734,977,269
29038,HIP 29038,845,99
29426,HIP 29426,855,71
29434,HIP 29434,889,106
29655,HIP 29655,1010,213
30060,HIP 30060,1624,910
30343,HIP 30343,1045,182
30860,Lucilinburhuc,1335,480
30883,HIP 30883,1034,115
31681,HIP 31681,1011,7
32246,HIP 32246,1181,155
32916,Nervia,1452,452
33018,HIP 33018,1355,305
33449,HIP 33449,1722,823
34693,HIP 34693,1382,170
36046,HIP 36046,1417,71
36145,HIP 36145,1703,553
36850,Castor,1516,136
36962,HIP 36962,1454,19
37826,Pollux,1517,17
41075,Alsciaukat,1877,299
