Star_ID,Name,X,Y
33449,HIP 33449,1914,283
34693,HIP 34693,1890,1068
36145,HIP 36145,1817,544
36850,Castor,1754,1012
40687,Násti,1638,208
41075,Alsciaukat,1547,678
41704,Muscida,1597,223
43587,Copernicus,1297,1007
43674,Stribor,1329,890
44127,Talitha,1418,518
44248,HIP 44248,1365,668
44471,Alkaphrah,1394,534
44700,HIP 44700,1311,739
45688,HIP 45688,1239,756
45860,HIP 45860,1206,808
46471,Intercrus,1278,534
46750,Alterf,1036,1051
46952,HIP 46952,1163,736
47087,Illyrian,1140,770
48455,Rasalas,960,928
49593,HIP 49593,1000,687
50335,Adhafera,809,918
50372,Tania Borealis,1054,498
50583,Algieba,745,986
50801,Tania Australis,1016,516
51233,HIP 51233,930,603
53229,Praecipua,789,582
53721,Chalawan,857,440
53910,Merak,1094,118
54061,Dubhe,1176,7
54539,HIP 54539,883,331
54872,Zosma,488,787
54879,Chertan,406,891
55219,Alula Borealis,668,524
56508,Formosa,389,709
57370,Flegetonte,29,1025
57380,HIP 57380,94,945
57399,Taiyangshou,821,164
57632,Denebola,221,767
58001,Phecda,909,38
61317,Chara,556,106
62223,La Superba,610,0
63125,Cor Caroli,426,61
64394,HIP 64394,144,145
