Star_ID,Name,X,Y
1067,Algenib,1642,269
1547,Citadelle,1595,257
1645,HIP 1645,1470,346
2247,Felixvarela,956,684
3419,Diphda,867,640
3479,Cocibolca,697,769
3760,HIP 3760,1343,223
4577,HIP 4577,591,753
4906,HIP 4906,1296,141
5054,Nenque,371,897
5737,Revati,1247,92
7007,HIP 7007,1152,34
7083,HIP 7083,95,977
8645,Baten Kaitos,746,204
8837,HIP 8837,73,850
12486,HIP 12486,8,562
12843,HIP 12843,361,112
12961,Koeia,272,193
13147,HIP 13147,99,374
15474,Angetenar,290,134
13993,Ayeyarwady,250,92
14146,HIP 14146,190,141
14879,Dalim,51,217
17847,Atlas,1323,578
111497,HIP 111497,1711,1026
111710,Situla,1609,1076
113889,Fumalsamakah,1684,809
114322,Ebla,1534,875
114855,HIP 114855,1364,941
114971,HIP 114971,1620,747
115227,HIP 115227,1652,697
115438,HIP 115438,1103,1061
115738,HIP 115738,1540,728
115830,HIP 115830,1642,641
116771,HIP 116771,1579,592
116928,HIP 116928,1492,641
117245,HIP 117245,1510,593
118268,HIP 118268,1528,474
118319,Axólotl,932,912
