Star_ID,Name,X,Y
1645,HIP 1645,1021,76
2247,Felixvarela,1095,684
3419,Diphda,1016,745
3479,Cocibolca,1056,956
3760,HIP 3760,855,134
4577,HIP 4577,994,1044
4906,HIP 4906,762,139
5737,Revati,697,161
7007,HIP 7007,603,219
7884,HIP 7884,537,251
8198,Torcular,492,164
8645,Baten Kaitos,571,656
8833,HIP 8833,475,326
9487,Alrescha,424,349
10826,Mira,351,520
12093,HIP 12093,192,327
12706,Kaffaljidhma,158,400
12843,HIP 12843,313,959
12961,Koeia,345,1075
15474,Angetenar,300,1033
13701,Azha,161,737
14135,Menkar,27,408
13993,Ayeyarwady,244,1048
15197,Zibal,36,775
110003,Ancha,1886,348
110395,Sadachbia,1830,177
110813,Lionrock,1841,612
111123,HIP 111123,1802,436
111497,HIP 111497,1732,158
111710,Situla,1733,270
111954,HIP 111954,1769,882
112716,HIP 112716,1687,527
113136,Skat,1661,589
113246,HIP 113246,1684,1034
113368,Fomalhaut,1671,955
113889,Fumalsamakah,1526,87
114322,Ebla,1520,251
114341,HIP 114341,1584,737
114855,HIP 114855,1505,432
114971,HIP 114971,1443,118
115102,HIP 115102,1554,1040
115227,HIP 115227,1413,68
115438,HIP 115438,1499,719
115738,HIP 115738,1391,181
115830,HIP 115830,1359,52
116771,HIP 116771,1287,87
116928,HIP 116928,1294,186
117245,HIP 117245,1258,149
118268,HIP 118268,1160,81
118319,Axólotl,1290,808
